ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5
15062,0,0,0,0,0.146762,0.772179,1,1,1,1,0.527833,0.678643,0.609445,0.249557,0.412598,0.166623,0.338848,0.282298,0.00873536,0.0958194,0.969714,0.964088
15063,0,0,0,0,0.263745,0.670152,1,1,1,1,0.259006,0.308136,0.414545,0.680631,0.0596416,0.75395,0.416616,0.237731,0.887118,0.832191,0.713703,0.55142
15064,0,0,0,0,0.0950346,0.769542,1,1,1,1,0.882977,0.426289,0.0886237,0.41081,0.104932,0.698069,0.660367,0.51753,0.864692,0.999215,0.799828,0.873427
15065,0,0,0,0,0.0259589,0.561008,1,1,1,1,0.837516,0.241797,0.541721,0.0965211,0.549933,0.956266,0.777152,0.609575,0.710216,0.193768,0.847305,0.597334
15066,0,0,0,0,0.102122,0.54469,1,1,1,1,0.148754,0.696111,0.824753,0.0317306,0.1224,0.913376,0.44254,0.227332,0.611445,0.102907,0.744862,0.476137
15067,0,0,0,0,0.254521,0.445766,1,1,1,1,0.349564,0.197157,0.314233,0.187079,0.438954,0.855954,0.2836,0.988887,0.812219,0.0607526,0.598461,0.522435
15068,0,0,0,0,0.0711853,0.845701,1,1,1,1,0.119769,0.28048,0.00677405,0.268523,0.976591,0.831527,0.300254,0.0989911,0.744903,0.742794,0.326323,0.356348
15069,0,0,0,0,0.171281,0.71348,1,1,1,1,0.832484,0.947823,0.615876,0.182048,0.14498,0.930108,0.369127,0.583933,0.786062,0.652727,0.57282,0.598281
15070,0,0,0,0,0.552056,0.650386,1,1,1,1,0.120716,0.968001,0.617047,0.240486,0.248481,0.623822,0.509009,0.225072,0.455348,0.809263,0.324063,0.200251
15071,0,0,0,0,0.592985,0.647313,1,1,1,1,0.556598,0.397757,0.721571,0.389083,0.34558,0.337447,0.57113,0.49056,0.267555,0.940257,0.0744933,0.0536172
15072,0,0,0,0,0.0720806,0.331372,1,1,1,1,0.651898,0.306464,0.818594,0.772615,0.274465,0.435642,0.0131005,0.522946,0.0594635,0.522109,0.748018,0.514812
15073,0,0,0,0,0.172131,0.191819,1,1,1,1,0.715062,0.883428,0.722467,0.271661,0.281186,0.444038,0.660743,0.626766,0.781485,0.231874,0.117326,0.0490406
15074,0,0,0,0,0.0623808,0.617009,1,1,1,1,0.102658,0.765116,0.839132,0.754556,0.0715801,0.657727,0.527171,0.346045,0.0933686,0.540272,0.868991,0.152832
15075,0,0,0,0,0.302458,0.546984,1,1,1,1,0.667644,0.393753,0.689089,0.382706,0.277181,0.411556,0.654367,0.558366,0.855594,0.31511,0.185132,0.637079
15076,0,0,0,0,0.610777,0.770847,1,1,1,1,0.68612,0.719115,0.494277,0.788778,0.484231,0.333409,0.543334,0.555811,0.991135,0.0705051,0.901856,0.0845039
15077,0,0,0,0,0.0875895,0.257163,1,1,1,1,0.237336,0.673157,0.387856,0.904979,0.0669101,0.0769457,0.287685,0.344091,0.488502,0.942052,0.902457,0.344096
15078,0,0,0,0,0.0699125,0.46516,1,1,1,1,0.981175,0.804147,0.390047,0.667295,0.523262,0.884324,0.456073,0.00749299,0.217733,0.999407,0.563304,0.208868
15079,0,0,0,0,0.533408,0.667305,1,1,1,1,0.293372,0.680689,0.236008,0.530708,0.353847,0.623864,0.435687,0.420757,0.70081,0.723373,0.764848,0.189312
15080,0,0,0,0,0.455866,0.820793,1,1,1,1,0.922587,0.754895,0.514583,0.726734,0.144942,0.181878,0.249996,0.0292657,0.637952,0.257489,0.246998,0.637359
15081,0,0,0,0,0.0359466,0.927412,1,1,1,1,0.707272,0.285953,0.749238,0.387961,0.521961,0.279946,0.741807,0.145825,0.715633,0.162564,0.846635,0.439005
15082,0,0,0,0,0.261237,0.770818,1,1,1,1,0.10443,0.594717,0.569354,0.0270175,0.349612,0.0839373,0.753752,0.494554,0.265816,0.00374755,0.523819,0.903768
15083,0,0,0,0,0.54073,0.882405,1,1,1,1,0.541127,0.0820296,0.226684,0.248398,0.367983,0.975921,0.636359,0.889944,0.255867,0.378166,0.0357695,0.9715
15084,0,0,0,0,0.299452,0.430844,1,1,1,1,0.410505,0.468142,0.918351,0.514935,0.062859,0.487705,0.541953,0.412471,0.571643,0.295704,0.907024,0.837459
15085,0,0,0,0,0.545276,0.936415,1,1,1,1,0.741226,0.560688,0.201661,0.282353,0.642718,0.428345,0.530751,0.0107009,0.404266,0.16711,0.900645,0.660133
15086,0,0,0,0,0.39473,0.936502,1,1,1,1,0.631633,0.0860056,0.818819,0.0421378,0.554148,0.737171,0.557073,0.617007,0.224876,0.0990255,0.0294773,0.796519
15087,0,0,0,0,0.355417,0.808933,1,1,1,1,0.633977,0.694181,0.367345,0.375204,0.25487,0.569006,0.657556,0.897587,0.997351,0.188307,0.908288,0.401617
15088,0,0,0,0,0.187329,0.391619,1,1,1,1,0.0617504,0.900692,0.745348,0.693383,0.986698,0.564167,0.735521,0.540845,0.301338,0.292594,0.157852,0.526214
15089,0,0,0,0,0.177777,0.541276,1,1,1,1,0.322733,0.786349,0.123831,0.95671,0.48053,0.491176,0.331914,0.7354,0.0601822,0.98947,0.632988,0.0575332
15090,0,0,0,0,0.119281,0.242399,1,1,1,1,0.45915,0.533194,0.350209,0.520901,0.433886,0.0955575,0.214284,0.420583,0.659725,0.949805,0.961429,0.961063
15091,0,0,0,0,0.0881034,0.269286,1,1,1,1,0.487277,0.634018,0.30661,0.81001,0.420368,0.430441,0.76672,0.900898,0.921617,0.0986334,0.636298,0.981799
15092,0,0,0,0,0.183472,0.614972,1,1,1,1,0.0393319,0.26588,0.810562,0.498482,0.799074,0.160771,0.019383,0.23296,0.256328,0.233667,0.653543,0.916053
15093,0,0,0,0,0.0174534,0.0397556,1,1,1,1,0.877116,0.425871,0.734252,0.364393,0.0598896,0.0408621,0.174402,0.480257,0.471303,0.941122,0.381155,0.392919
15094,0,0,0,0,0.079316,0.165582,1,1,1,1,0.374718,0.127859,0.286739,0.41405,0.393739,0.0973006,0.912532,0.192813,0.258071,0.931915,0.425773,0.5144
15095,0,0,0,0,0.696228,0.787487,1,1,1,1,0.430453,0.349054,0.694288,0.307569,0.774925,0.42854,0.671962,0.834815,0.469402,0.846365,0.315072,0.940705
15096,0,0,0,0,0.870192,0.967427,1,1,1,1,0.333624,0.827242,0.713681,0.708342,0.955101,0.000420116,0.122392,0.348841,0.0977207,0.0349242,0.541654,0.355792
15097,0,0,0,0,0.406289,0.579678,1,1,1,1,0.132422,0.0467433,0.300645,0.481476,0.741031,0.608214,0.256402,0.169571,0.280177,0.0912167,0.638973,0.126541
15098,0,0,0,0,0.270131,0.586867,1,1,1,1,0.914028,0.102517,0.913302,0.74127,0.816198,0.621644,0.696372,0.816618,0.744036,0.0452125,0.914338,0.77896
15099,0,0,0,0,0.150612,0.707315,1,1,1,1,0.745799,0.554294,0.140323,0.878221,0.601037,0.440968,0.359697,0.342068,0.0491823,0.616099,0.511639,0.329359
15100,0,0,0,0,0.763275,0.852782,1,1,1,1,0.4559,0.113604,0.730289,0.369928,0.216121,0.643591,0.111198,0.0323185,0.265235,0.80757,0.848936,0.00927044
15101,0,0,0,0,0.388047,0.448688,1,1,1,1,0.78823,0.439649,0.0334052,0.53403,0.993943,0.173728,0.412251,0.59498,0.614696,0.771948,0.937049,0.663878
15102,0,0,0,0,0.306342,0.737832,1,1,1,1,0.993237,0.0953623,0.599299,0.449137,0.208967,0.329589,0.819065,0.425088,0.97318,0.930263,0.457406,0.238415
15103,0,0,0,0,0.556236,0.754144,1,1,1,1,0.247685,0.590615,0.0696169,0.0359153,0.0302637,0.103022,0.569945,0.0242067,0.27675,0.982196,0.619187,0.891446
15104,0,0,0,0,0.329014,0.747025,1,1,1,1,0.555324,0.142191,0.00492322,0.548561,0.237553,0.604223,0.997698,0.44652,0.933811,0.816762,0.871607,0.906991
15105,0,0,0,0,0.749129,0.981147,1,1,1,1,0.145406,0.484857,0.635356,0.393091,0.075472,0.704973,0.429006,0.105736,0.807995,0.998951,0.129942,0.0847448
15106,0,0,0,0,0.433162,0.894535,1,1,1,1,0.976191,0.735291,0.305365,0.531515,0.877482,0.310288,0.0800753,0.115035,0.914511,0.0777729,0.561555,0.848322
15107,0,0,0,0,0.437567,0.721767,1,1,1,1,0.755314,0.64156,0.762176,0.900719,0.126417,0.397532,0.29381,0.201889,0.102504,0.722816,0.307625,0.910499
15108,0,0,0,0,0.565183,0.660797,1,1,1,1,0.995244,0.702914,0.186697,0.971434,0.438205,0.492062,0.502949,0.315687,0.80235,0.583024,0.430722,0.716861
15109,0,0,0,0,0.598149,0.832823,1,1,1,1,0.555332,0.425439,0.320497,0.196892,0.187615,0.221216,0.323309,0.585146,0.515026,0.525199,0.68765,0.237842
15110,0,0,0,0,0.46836,0.847136,1,1,1,1,0.959609,0.270391,0.593393,0.662523,0.457087,0.564828,0.100728,0.949149,0.0677768,0.416415,0.751499,0.650801
15111,0,0,0,0,0.725263,0.912331,1,1,1,1,0.311598,0.839413,0.0335436,0.866931,0.264852,0.35404,0.0638228,0.452467,0.575257,0.387132,0.0376127,0.0902825
15112,0,0,0,0,0.173281,0.467398,1,1,1,1,0.328124,0.745154,0.323413,0.287733,0.0155449,0.916806,0.950256,0.472632,0.481634,0.0509837,0.421781,0.54941
15113,0,0,0,0,0.829695,0.908879,1,1,1,1,0.200212,0.314535,0.641641,0.51181,0.153948,0.675185,0.378741,0.4188,0.0292251,0.442563,0.871266,0.604482
15114,0,0,0,0,0.311861,0.397139,1,1,1,1,0.694764,0.742026,0.634142,0.0228884,0.48718,0.957555,0.310621,0.502725,0.874361,0.260877,0.975358,0.355994
15115,0,0,0,0,0.43873,0.537808,1,1,1,1,0.905405,0.779259,0.57042,0.105616,0.0937941,0.212061,0.617426,0.247742,0.887246,0.996167,0.666542,0.916471
15116,0,0,0,0,0.810104,0.975715,1,1,1,1,0.520952,0.268425,0.446688,0.215716,0.0104516,0.08083,0.238605,0.497632,0.0383849,0.549226,0.000357508,0.912746
15117,0,0,0,0,0.893353,0.909302,1,1,1,1,0.26874,0.121965,0.372854,0.174144,0.901224,0.943274,0.279761,0.995018,0.155335,0.897187,0.24276,0.0425807
15118,0,0,0,0,0.10895,0.483551,1,1,1,1,0.959051,0.332083,0.44711,0.480004,0.600508,0.893798,0.69572,0.61096,0.974628,0.934325,0.108592,0.013013
15119,0,0,0,0,0.54559,0.554621,1,1,1,1,0.925759,0.293654,0.0846649,0.194498,0.415619,0.457519,0.368643,0.316843,0.400794,0.648404,0.311861,0.556129
15120,0,0,0,0,0.0910872,0.667809,1,1,1,1,0.598709,0.438943,0.463923,0.557761,0.771027,0.911033,0.0377642,0.371535,0.804831,0.733484,0.982495,0.779459
15121,0,0,0,0,0.489336,0.929776,1,1,1,1,0.792472,0.151359,0.200037,0.718231,0.445013,0.284702,0.912729,0.860632,0.742221,0.281372,0.177475,0.143015
15122,0,0,0,0,0.0393661,0.626862,1,1,1,1,0.699143,0.475366,0.0439567,0.297853,0.914309,0.50788,0.855613,0.685336,0.418913,0.893378,0.0568711,0.223744
15123,0,0,0,0,0.708008,0.92915,1,1,1,1,0.00320341,0.29467,0.130453,0.795676,0.44603,0.33049,0.513907,0.891043,0.615192,0.426636,0.751675,0.357413
15124,0,0,0,0,0.246415,0.769666,1,1,1,1,0.500428,0.637784,0.418486,0.199571,0.11315,0.462443,0.497424,0.0274593,0.970323,0.353037,0.712795,0.389235
15125,0,0,0,0,0.256695,0.352401,1,1,1,1,0.612979,0.873277,0.809033,0.616183,0.167947,0.939486,0.411858,0.613976,0.269976,0.925765,0.505019,0.885168
15126,0,0,0,0,0.551598,0.793041,1,1,1,1,0.242581,0.0604091,0.185845,0.743009,0.698193,0.604331,0.94258,0.811343,0.0667744,0.440003,0.838802,0.0370969
15127,0,0,0,0,0.199674,0.224927,1,1,1,1,0.426332,0.0394554,0.321264,0.0393115,0.912732,0.130297,0.655494,0.0806787,0.0697824,0.0673527,0.694655,0.339759
15128,0,0,0,0,0.350417,0.754266,1,1,1,1,0.345519,0.456369,0.467508,0.405928,0.642214,0.210516,0.104121,0.246546,0.153096,0.915464,0.31332,0.5931
15129,0,0,0,0,0.113661,0.166965,1,1,1,1,0.38614,0.305864,0.776749,0.425595,0.627127,0.816061,0.338327,0.757424,0.471555,0.419006,0.827206,0.538908
15130,0,0,0,0,0.303057,0.971784,1,1,1,1,0.532025,0.313336,0.391892,0.877544,0.769705,0.859399,0.283472,0.411919,0.0699159,0.387593,0.658464,0.223012
15131,0,0,0,0,0.38518,0.574944,1,1,1,1,0.816112,0.0573227,0.322201,0.202252,0.363186,0.0989503,0.627847,0.990314,0.915011,0.966174,0.747738,0.386566
15132,0,0,0,0,0.286128,0.652265,1,1,1,1,0.925473,0.498842,0.741909,0.457499,0.812177,0.133801,0.335043,0.581882,0.9932,0.618515,0.993801,0.0631159
15133,0,0,0,0,0.346778,0.467725,1,1,1,1,0.309165,0.624049,0.102239,0.366488,0.94625,0.304491,0.729674,0.0452008,0.932338,0.719988,0.960212,0.898512
15134,0,0,0,0,0.170394,0.974695,1,1,1,1,0.283693,0.0426694,0.272251,0.782534,0.784578,0.72975,0.594712,0.918379,0.0647927,0.176593,0.911579,0.683308
15135,0,0,0,0,0.398371,0.81473,1,1,1,1,0.689416,0.822659,0.260823,0.998581,0.446708,0.363062,0.365068,0.392958,0.667553,0.0947422,0.438159,0.599891
15136,0,0,0,0,0.335936,0.939661,1,1,1,1,0.498404,0.282455,0.745148,0.782097,0.325124,0.0173993,0.564631,0.109703,0.747149,0.159343,0.0280818,0.811942
15137,0,0,0,0,0.606814,0.643056,1,1,1,1,0.495249,0.50633,0.914356,0.184665,0.328988,0.175178,0.183246,0.775696,0.538241,0.548314,0.168655,0.205794
15138,0,0,0,0,0.20315,0.810159,1,1,1,1,0.805685,0.457786,0.00518464,0.304089,0.740241,0.750333,0.0861853,0.0653654,0.767732,0.650816,0.175068,0.514881
15139,0,0,0,0,0.738298,0.925764,1,1,1,1,0.326823,0.146095,0.142811,0.822072,0.652424,0.0571664,0.00673751,0.981413,0.232345,0.189983,0.757109,0.770585
15140,0,0,0,0,0.570709,0.823155,1,1,1,1,0.976379,0.381354,0.532578,0.782064,0.83914,0.537762,0.0861532,0.579381,0.288095,0.172338,0.644747,0.0558274
15141,0,0,0,0,0.170354,0.225872,1,1,1,1,0.633313,0.0229648,0.897532,0.779408,0.165775,0.719604,0.431832,0.222942,0.726341,0.413245,0.455287,0.916325
15142,0,0,0,0,0.0992453,0.51038,1,1,1,1,0.654623,0.0961179,0.202251,0.0359767,0.628695,0.984316,0.875117,0.166458,0.0704691,0.454499,0.454553,0.242808
15143,0,0,0,0,0.323761,0.786029,1,1,1,1,0.0659623,0.91906,0.0810889,0.699276,0.942025,0.97862,0.478684,0.1078,0.698224,0.910516,0.330742,0.424565
15144,0,0,0,0,0.361105,0.839939,1,1,1,1,0.34089,0.494115,0.0119011,0.995513,0.590233,0.214153,0.0314896,0.218929,0.198469,0.906607,0.385386,0.268938
15145,0,0,0,0,0.666183,0.759979,1,1,1,1,0.511745,0.46035,0.350319,0.577708,0.379411,0.431408,0.276983,0.321436,0.410028,0.755667,0.429236,0.108253
15146,0,0,0,0,0.678608,0.807317,1,1,1,1,0.532818,0.989944,0.546008,0.873708,0.48406,0.557909,0.869221,0.0742929,0.772061,0.900711,0.293222,0.97053
15147,0,0,0,0,0.361571,0.758856,1,1,1,1,0.239468,0.168422,0.518547,0.751213,0.628773,0.868866,0.328921,0.00818362,0.300274,0.605904,0.329619,0.710302
15148,0,0,0,0,0.365342,0.869273,1,1,1,1,0.818555,0.0277541,0.518834,0.351373,0.0176985,0.0648417,0.225081,0.501758,0.62275,0.094302,0.576051,0.394812
15149,0,0,0,0,0.937328,0.945868,1,1,1,1,0.80233,0.54788,0.604809,0.970752,0.0664269,0.356022,0.599525,0.935293,0.684943,0.607709,0.235566,0.290846
15150,0,0,0,0,0.297422,0.775679,1,1,1,1,0.652417,0.696184,0.764423,0.680171,0.215018,0.115796,0.69787,0.27986,0.340877,0.199628,0.90261,0.435179
15151,0,0,0,0,0.410507,0.430118,1,1,1,1,0.430191,0.644952,0.662763,0.232521,0.192832,0.267572,0.203273,0.259259,0.623595,0.802798,0.194552,0.308537
15152,0,0,0,0,0.441507,0.82947,1,1,1,1,0.599384,0.347835,0.375986,0.251801,0.0440192,0.14041,0.931972,0.259037,0.256205,0.629842,0.538897,0.597082
15153,0,0,0,0,0.701044,0.896743,1,1,1,1,0.0322604,0.605149,0.738928,0.462452,0.250101,0.401692,0.694973,0.442933,0.669264,0.898246,0.702192,0.292859
15154,0,0,0,0,0.0143945,0.30134,1,1,1,1,0.601396,0.111552,0.326861,0.200779,0.459387,0.702848,0.45258,0.503406,0.843257,0.384552,0.762444,0.0994625
15155,0,0,0,0,0.784475,0.844239,1,1,1,1,0.696544,0.843865,0.742847,0.728805,0.449014,0.481775,0.191256,0.699115,0.883467,0.886229,0.142048,0.552731
15156,0,0,0,0,0.322308,0.484897,1,1,1,1,0.84559,0.485519,0.740983,0.446985,0.597071,0.0678439,0.647765,0.0564583,0.770692,0.100345,0.559865,0.613949
15157,0,0,0,0,0.216246,0.633333,1,1,1,1,0.713411,0.499292,0.623648,0.409956,0.343157,0.366495,0.13876,0.79217,0.848271,0.330017,0.491285,0.731738
15158,0,0,0,0,0.325154,0.699634,1,1,1,1,0.284469,0.000720548,0.477572,0.130059,0.48624,0.218555,0.577044,0.083311,0.286399,0.224809,0.139769,0.0570903
15159,0,0,0,0,0.263183,0.935956,1,1,1,1,0.671039,0.810052,0.0219422,0.38445,0.309344,0.645591,0.794406,0.6525,0.0120861,0.933166,0.444671,0.860357
15160,0,0,0,0,0.18947,0.808476,1,1,1,1,0.592095,0.479429,0.569288,0.876564,0.480149,0.0468605,0.00662271,0.966389,0.265415,0.583667,0.0497002,0.551814
15161,0,0,0,0,0.350196,0.391966,1,1,1,1,0.608904,0.13363,0.889104,0.279943,0.943682,0.911046,0.664394,0.253025,0.556636,0.4588,0.905526,0.568722
15162,0,0,0,0,0.488028,0.630817,1,1,1,1,0.429079,0.655149,0.286152,0.0211743,0.134578,0.85544,0.897738,0.614727,0.902301,0.904361,0.581117,0.167716
15163,0,0,0,0,0.532367,0.731571,1,1,1,1,0.71953,0.296504,0.820286,0.328434,0.430134,0.70939,0.608377,0.373816,0.620436,0.272771,0.626841,0.177072
15164,0,0,0,0,0.0941721,0.109109,1,1,1,1,0.745795,0.123537,0.882563,0.174874,0.778687,0.168715,0.196048,0.913265,0.0241552,0.0937866,0.527992,0.926456
15165,0,0,0,0,0.0671107,0.213471,1,1,1,1,0.486175,0.739926,0.813702,0.782679,0.560212,0.142136,0.212814,0.269603,0.750513,0.58663,0.890038,0.0232845
15166,0,0,0,0,0.0983369,0.747727,1,1,1,1,0.754855,0.745838,0.812905,0.878393,0.628401,0.98778,0.65708,0.797116,0.183828,0.570344,0.821271,0.277614
15167,0,0,0,0,0.34406,0.667225,1,1,1,1,0.275762,0.207446,0.841899,0.761937,0.947372,0.655601,0.544617,0.507584,0.797737,0.75743,0.777187,0.548251
15168,0,0,0,0,0.432207,0.550156,1,1,1,1,0.571535,0.557531,0.734336,0.326391,0.303369,0.547241,0.204783,0.931769,0.535021,0.861863,0.728885,0.718849
15169,0,0,0,0,0.336209,0.970134,1,1,1,1,0.996463,0.530544,0.297883,0.272225,0.73799,0.139782,0.0341625,0.685362,0.795383,0.578779,0.192947,0.593121
15170,0,0,0,0,0.105943,0.201822,1,1,1,1,0.141371,0.680269,0.637359,0.712906,0.237799,0.371695,0.0392969,0.541168,0.918936,0.24408,0.472937,0.453957
15171,0,0,0,0,0.0544361,0.684993,1,1,1,1,0.172806,0.53815,0.751978,0.169269,0.0686945,0.0498615,0.441495,0.806685,0.189644,0.475657,0.492047,0.985027
15172,0,0,0,0,0.322819,0.715802,1,1,1,1,0.578148,0.390645,0.655127,0.719519,0.0709141,0.292486,0.432425,0.308714,0.664181,0.471722,0.849882,0.583117
15173,0,0,0,0,0.296301,0.727321,1,1,1,1,0.0370742,0.821745,0.524641,0.20988,0.359896,0.27662,0.37915,0.42859,0.326481,0.820644,0.235275,0.516125
15174,0,0,0,0,0.702966,0.970892,1,1,1,1,0.501152,0.350738,0.412315,0.0792996,0.741383,0.0674414,0.798819,0.812297,0.359927,0.231244,0.121011,0.0241077
15175,0,0,0,0,0.0539731,0.264274,1,1,1,1,0.607225,0.418768,0.293711,0.644299,0.240514,0.818352,0.854179,0.600409,0.0949722,0.233329,0.0289991,0.421453
15176,0,0,0,0,0.375703,0.548092,1,1,1,1,0.937578,0.350275,0.991595,0.43873,0.701012,0.40391,0.51803,0.442395,0.471351,0.316848,0.254692,0.831278
15177,0,0,0,0,0.194417,0.539749,1,1,1,1,0.855386,0.251058,0.346595,0.462611,0.669827,0.640306,0.106909,0.91034,0.458659,0.961089,0.51075,0.553631
15178,0,0,0,0,0.186271,0.502157,1,1,1,1,0.975084,0.24839,0.804022,0.912662,0.598665,0.795617,0.351393,0.299677,0.199527,0.869422,0.742072,0.670878
15179,0,0,0,0,0.076338,0.371658,1,1,1,1,0.734363,0.372467,0.357543,0.985421,0.719062,0.820153,0.655248,0.359368,0.927063,0.565589,0.818027,0.888151
15180,0,0,0,0,0.0861321,0.971374,1,1,1,1,0.0825686,0.616087,0.346742,0.330959,0.420109,0.259405,0.929624,0.215727,0.610797,0.229301,0.415254,0.48022
15181,0,0,0,0,0.237064,0.607112,1,1,1,1,0.666491,0.968139,0.588289,0.400854,0.340606,0.945831,0.386275,0.0596683,0.765985,0.0415231,0.419037,0.693047
15182,0,0,0,0,0.153652,0.350626,1,1,1,1,0.581198,0.68345,0.608722,0.663767,0.299536,0.955464,0.994726,0.719645,0.214868,0.92435,0.935372,0.825665
15183,0,0,0,0,0.801027,0.912475,1,1,1,1,0.305885,0.125026,0.436758,0.972376,0.0931641,0.0250467,0.373229,0.43377,0.970878,0.759504,0.493438,0.736862
15184,0,0,0,0,0.0461426,0.593951,1,1,1,1,0.42991,0.408139,0.149539,0.0111081,0.0915887,0.75826,0.674875,0.391125,0.713724,0.669601,0.110771,0.928592
15185,0,0,0,0,0.165252,0.893001,1,1,1,1,0.754258,0.747603,0.396769,0.0601428,0.872629,0.833526,0.0325184,0.965793,0.858573,0.405748,0.399563,0.829451
15186,0,0,0,0,0.351808,0.967903,1,1,1,1,0.566314,0.966279,0.805476,0.996223,0.374418,0.955015,0.00733132,0.466007,0.713275,0.682206,0.857132,0.427
15187,0,0,0,0,0.608258,0.931346,1,1,1,1,0.355592,0.945759,0.0140452,0.109849,0.693362,0.410814,0.169992,0.565991,0.24434,0.202511,0.531783,0.102913
15188,0,0,0,0,0.184439,0.437347,1,1,1,1,0.932364,0.77351,0.824347,0.498678,0.73979,0.629823,0.494901,0.114208,0.584838,0.502232,0.580215,0.298114
15189,0,0,0,0,0.273141,0.563058,1,1,1,1,0.725113,0.536247,0.405249,0.0807051,0.482006,0.419294,0.190555,0.175368,0.830108,0.360547,0.741358,0.0744483
15190,0,0,0,0,0.379038,0.605538,1,1,1,1,0.177362,0.171316,0.204488,0.109726,0.944826,0.0288348,0.608404,0.684616,0.658658,0.103305,0.798823,0.243497
15191,0,0,0,0,0.724954,0.898531,1,1,1,1,0.541611,0.789977,0.816385,0.266724,0.326223,0.221634,0.347429,0.808229,0.640928,0.537984,0.983596,0.471036
15192,0,0,0,0,0.0611695,0.544281,1,1,1,1,0.545485,0.461588,0.998096,0.722846,0.632904,0.202583,0.832572,0.57773,0.231418,0.440976,0.262346,0.890076
15193,0,0,0,0,0.0578435,0.827321,1,1,1,1,0.133573,0.149819,0.440208,0.675184,0.939796,0.256592,0.941908,0.266019,0.478226,0.289337,0.0742473,0.119155
15194,0,0,0,0,0.132071,0.66042,1,1,1,1,0.590191,0.725851,0.782798,0.135676,0.187439,0.780894,0.858522,0.820343,0.983477,0.691095,0.398074,0.214895
15195,0,0,0,0,0.106233,0.144973,1,1,1,1,0.104972,0.676353,0.721589,0.238545,0.826172,0.161797,0.913729,0.765967,0.418389,0.855636,0.031986,0.896616
15196,0,0,0,0,0.104001,0.291255,1,1,1,1,0.0157703,0.972294,0.164077,0.605962,0.698145,0.946875,0.741638,0.885584,0.727768,0.60016,0.705927,0.711245
15197,0,0,0,0,0.0390217,0.723803,1,1,1,1,0.92614,0.423326,0.764421,0.0311118,0.0996784,0.48601,0.269657,0.92585,0.647807,0.183385,0.691817,0.0661959
15198,0,0,0,0,0.445945,0.926341,1,1,1,1,0.962811,0.183995,0.830037,0.978582,0.156289,0.994113,0.584543,0.854433,0.940988,0.326181,0.740018,0.668756
15199,0,0,0,0,0.358267,0.790295,1,1,1,1,0.380001,0.217596,0.549946,0.306141,0.640922,0.314367,0.337253,0.7406,0.800377,0.60691,0.66645,0.448184
15200,0,0,0,0,0.366497,0.764051,1,1,1,1,0.514379,0.829317,0.0820707,0.477191,0.0133119,0.912107,0.455773,0.1696,0.906221,0.040316,0.0240339,0.847209
15201,0,0,0,0,0.146271,0.558405,1,1,1,1,0.515965,0.292838,0.209996,0.895966,0.510434,0.759942,0.202108,0.151355,0.0743093,0.539361,0.891955,0.874686
15202,0,0,0,0,0.810529,0.972829,1,1,1,1,0.32287,0.936566,0.916673,0.837249,0.765883,0.998743,0.31444,0.779195,0.910851,0.770213,0.948795,0.817071
15203,0,0,0,0,0.023608,0.81768,1,1,1,1,0.66428,0.177026,0.736881,0.180245,0.469864,0.946877,0.0762113,0.980297,0.70682,0.278319,0.131653,0.781129
15204,0,0,0,0,0.39439,0.900587,1,1,1,1,0.655815,0.963951,0.582013,0.978685,0.900517,0.498686,0.815934,0.6664,0.49743,0.130374,0.445595,0.40828
15205,0,0,0,0,0.424408,0.469955,1,1,1,1,0.225352,0.711116,0.36722,0.889632,0.888141,0.104101,0.0698772,0.358005,0.0509777,0.146089,0.338302,0.757797
15206,0,0,0,0,0.119734,0.21855,1,1,1,1,0.538926,0.242087,0.493563,0.194741,0.206038,0.0755764,0.173426,0.106555,0.574263,0.98936,0.772955,0.0716922
15207,0,0,0,0,0.315886,0.810922,1,1,1,1,0.479973,0.0203212,0.61294,0.705324,0.731437,0.98016,0.594956,0.619578,0.0842604,0.664834,0.977583,0.135238
15208,0,0,0,0,0.562965,0.78949,1,1,1,1,0.893035,0.23533,0.785841,0.431962,0.477417,0.279404,0.626703,0.683455,0.35498,0.800129,0.79001,0.929243
15209,0,0,0,0,0.258143,0.446022,1,1,1,1,0.000935004,0.909224,0.781515,0.480908,0.929545,0.394455,0.186232,0.660982,0.374615,0.781188,0.28056,0.458875
15210,0,0,0,0,0.345943,0.443157,1,1,1,1,0.594113,0.256944,0.574029,0.487149,0.492274,0.35987,0.91911,0.969691,0.639274,0.545814,0.653147,0.994254
15211,0,0,0,0,0.37276,0.915744,1,1,1,1,0.923497,0.135433,0.00612145,0.924432,0.0446567,0.787636,0.405339,0.974202,0.182091,0.591571,0.635184,0.556705
15212,0,0,0,0,0.190839,0.561766,1,1,1,1,0.0155802,0.818782,0.173888,0.609693,0.0757264,0.747917,0.0968418,0.568001,0.107787,0.0159521,0.537692,0.747061
15213,0,0,0,0,0.586154,0.697184,1,1,1,1,0.741314,0.907709,0.633995,0.664811,0.0431414,0.640117,0.589243,0.0877982,0.427753,0.994582,0.0620001,0.609843
15214,0,0,0,0,0.904616,0.959114,1,1,1,1,0.166549,0.958913,0.612928,0.182129,0.777695,0.786816,0.791822,0.853422,0.534733,0.888664,0.421422,0.642519
15215,0,0,0,0,0.379531,0.56703,1,1,1,1,0.38958,0.466382,0.149953,0.130894,0.37409,0.783948,0.795705,0.417232,0.424065,0.384948,0.50503,0.851818
