ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6
25047,0,0,0,0,0.222963,0.355066,0.472895,1,1,1,1,0.49272,0.823326,0.332904,0.889942,0.203075,0.0877055,0.0480013,0.663631,0.494482,0.708666,0.422427,0.740623,0.162994,0.82503
25048,0,0,0,0,0.42744,0.575521,0.854396,1,1,1,1,0.0156161,0.552561,0.384016,0.519136,0.291402,0.0543855,0.509544,0.323312,0.571385,0.531999,0.192859,0.604113,0.521492,0.685579
25049,0,0,0,0,0.139252,0.309948,0.983693,1,1,1,1,0.630515,0.942102,0.623522,0.294146,0.436583,0.332188,0.716573,0.177207,0.495182,0.541603,0.40017,0.968077,0.757386,0.755236
25050,0,0,0,0,0.42709,0.721236,0.862362,1,1,1,1,0.502829,0.60135,0.193637,0.0123726,0.924662,0.765022,0.544372,0.117521,0.369135,0.0658638,0.8031,0.796575,0.92026,0.378621
25051,0,0,0,0,0.296485,0.648096,0.964447,1,1,1,1,0.298945,0.334332,0.437809,0.476152,0.829514,0.979412,0.876322,0.79759,0.736798,0.631558,0.781284,0.0467459,0.77081,0.284112
25052,0,0,0,0,0.208474,0.481314,0.988288,1,1,1,1,0.572757,0.729469,0.840857,0.690278,0.0986047,0.90672,0.493378,0.89518,0.82698,0.871999,0.32227,0.689342,0.874142,0.0435056
25053,0,0,0,0,0.0383148,0.437048,0.465124,1,1,1,1,0.46444,0.0379873,0.460726,0.340762,0.835578,0.197525,0.972321,0.616861,0.244271,0.743131,0.900973,0.892366,0.707578,0.197458
25054,0,0,0,0,0.641382,0.738648,0.914085,1,1,1,1,0.155402,0.535652,0.945035,0.64878,0.430832,0.772016,0.520779,0.753101,0.461358,0.394921,0.796607,0.449646,0.603395,0.277921
25055,0,0,0,0,0.175603,0.650577,0.693335,1,1,1,1,0.254848,0.47696,0.936172,0.227168,0.0938212,0.180443,0.970299,0.994795,0.0728093,0.677877,0.192253,0.537933,0.114925,0.230568
25056,0,0,0,0,0.027555,0.583859,0.979551,1,1,1,1,0.342115,0.0814091,0.947618,0.862893,0.834511,0.408976,0.257815,0.631118,0.858622,0.861209,0.909039,0.772707,0.502591,0.647687
25057,0,0,0,0,0.410494,0.614209,0.749811,1,1,1,1,0.254723,0.0733726,0.764302,0.225023,0.0681673,0.837111,0.9029,0.26042,0.375044,0.0178251,0.490988,0.0683791,0.668402,0.666591
25058,0,0,0,0,0.120326,0.936793,0.947926,1,1,1,1,0.273387,0.584322,0.0231853,0.531202,0.215439,0.881807,0.392411,0.124478,0.654514,0.895002,0.772165,0.682069,0.874554,0.356024
25059,0,0,0,0,0.0714869,0.0850763,0.615944,1,1,1,1,0.161815,0.0160936,0.957438,0.0647155,0.276514,0.332482,0.0825406,0.767502,0.400861,0.750943,0.434092,0.811355,0.500754,0.0483016
25060,0,0,0,0,0.453201,0.630948,0.741931,1,1,1,1,0.300516,0.953294,0.00835469,0.424994,0.607808,0.903357,0.197159,0.289878,0.777911,0.553184,0.22667,0.725837,0.67351,0.388486
25061,0,0,0,0,0.173031,0.293121,0.884686,1,1,1,1,0.0184445,0.96343,0.535742,0.785946,0.364291,0.286685,0.220039,0.175646,0.787439,0.26834,0.260388,0.872515,0.339827,0.876332
25062,0,0,0,0,0.0521666,0.616256,0.794906,1,1,1,1,0.598025,0.900929,0.788043,0.795185,0.190807,0.565954,0.348368,0.417477,0.291791,0.0218781,0.805963,0.0337222,0.652826,0.259164
25063,0,0,0,0,0.512601,0.860369,0.965642,1,1,1,1,0.838113,0.980547,0.0815901,0.0581514,0.156193,0.869029,0.326492,0.416581,0.741544,0.666319,0.292912,0.914575,0.95944,0.177599
25064,0,0,0,0,0.410276,0.74739,0.92766,1,1,1,1,0.307785,0.0511762,0.531597,0.656153,0.468653,0.823388,0.678032,0.274616,0.85711,0.330857,0.53378,0.909277,0.947113,0.328686
25065,0,0,0,0,0.468184,0.669336,0.755811,1,1,1,1,0.805541,0.0838526,0.279305,0.132033,0.500433,0.0208493,0.798351,0.793346,0.935425,0.757791,0.970945,0.448025,0.61816,0.936587
25066,0,0,0,0,0.379478,0.61089,0.964652,1,1,1,1,0.411964,0.13799,0.291572,0.0899956,0.412606,0.148682,0.420853,0.946386,0.0579593,0.367966,0.275072,0.805349,0.295626,0.685348
25067,0,0,0,0,0.340545,0.536727,0.724552,1,1,1,1,0.742923,0.879912,0.985502,0.541274,0.673258,0.920926,0.299065,0.644202,0.368952,0.917225,0.580789,0.124763,0.586562,0.0489732
25068,0,0,0,0,0.247623,0.706349,0.970557,1,1,1,1,0.626722,0.137158,0.489228,0.0475753,0.0835441,0.547187,0.415541,0.358616,0.352536,0.711167,0.0439635,0.963426,0.0906455,0.00861596
25069,0,0,0,0,0.619783,0.747553,0.912185,1,1,1,1,0.643815,0.915044,0.546688,0.288017,0.283996,0.463914,0.868807,0.408759,0.0504755,0.91778,0.945485,0.775027,0.258325,0.572208
25070,0,0,0,0,0.111361,0.316086,0.451509,1,1,1,1,0.995729,0.294739,0.0353241,0.354345,0.647275,0.746491,0.398309,0.610701,0.837137,0.406924,0.31705,0.807694,0.401042,0.564673
25071,0,0,0,0,0.18164,0.308691,0.82673,1,1,1,1,0.739526,0.600082,0.575274,0.608333,0.00884075,0.62575,0.526112,0.954326,0.400777,0.784437,0.526533,0.312962,0.53199,0.146316
25072,0,0,0,0,0.653065,0.763997,0.78548,1,1,1,1,0.663037,0.474005,0.928131,0.061345,0.0847063,0.765268,0.46827,0.401756,0.572962,0.869312,0.966429,0.0244709,0.185398,0.0777902
25073,0,0,0,0,0.515604,0.531268,0.964282,1,1,1,1,0.372329,0.794321,0.278815,0.898442,0.748647,0.679592,0.682879,0.27518,0.992554,0.214869,0.421497,0.301245,0.041599,0.603137
25074,0,0,0,0,0.0302957,0.128407,0.978165,1,1,1,1,0.025627,0.60031,0.296536,0.493897,0.00206656,0.869499,0.363208,0.968496,0.893969,0.548606,0.046286,0.657966,0.334086,0.699351
25075,0,0,0,0,0.435362,0.941465,0.983999,1,1,1,1,0.928738,0.877054,0.657757,0.611617,0.152235,0.650311,0.826486,0.573731,0.951556,0.868085,0.176868,0.915838,0.383689,0.708136
25076,0,0,0,0,0.336121,0.686724,0.838959,1,1,1,1,0.986066,0.874171,0.79857,0.954562,0.768141,0.347176,0.000847763,0.426107,0.681263,0.700198,0.456403,0.80967,0.678364,0.38514
25077,0,0,0,0,0.0292233,0.176539,0.944679,1,1,1,1,0.986432,0.823243,0.41269,0.937988,0.691328,0.589558,0.853826,0.0750176,0.297695,0.795291,0.059017,0.302367,0.230653,0.0450829
25078,0,0,0,0,0.0323293,0.639594,0.805706,1,1,1,1,0.3764,0.00049243,0.370786,0.0576622,0.700691,0.827189,0.867332,0.379055,0.212329,0.554057,0.715175,0.209086,0.393016,0.701607
25079,0,0,0,0,0.48733,0.902912,0.924988,1,1,1,1,0.723658,0.395264,0.493421,0.798675,0.692959,0.288712,0.857692,0.995326,0.519365,0.902775,0.171865,0.548589,0.90242,0.116544
25080,0,0,0,0,0.290597,0.491921,0.532455,1,1,1,1,0.98265,0.603603,0.314519,0.849983,0.982658,0.526848,0.404039,0.697833,0.735934,0.797055,0.39944,0.768264,0.602761,0.039034
25081,0,0,0,0,0.46,0.646742,0.776567,1,1,1,1,0.690983,0.821167,0.148289,0.686309,0.340532,0.0510646,0.858174,0.889121,0.953485,0.974718,0.814109,0.856397,0.462048,0.796759
25082,0,0,0,0,0.139605,0.738421,0.932586,1,1,1,1,0.442658,0.303416,0.0507811,0.140491,0.0393497,0.847836,0.539931,0.807613,0.450596,0.578965,0.299535,0.448621,0.111419,0.590131
25083,0,0,0,0,0.200838,0.47063,0.502026,1,1,1,1,0.825914,0.273118,0.789485,0.684088,0.162239,0.74297,0.658806,0.976348,0.599367,0.120855,0.773107,0.0593674,0.897422,0.419849
25084,0,0,0,0,0.0785367,0.183203,0.465373,1,1,1,1,0.642517,0.240187,0.318466,0.182448,0.0478006,0.769063,0.761413,0.347335,0.217684,0.872832,0.937467,0.357288,0.805418,0.675887
25085,0,0,0,0,0.0116194,0.199178,0.985399,1,1,1,1,0.867291,0.240776,0.208342,0.526097,0.217124,0.807709,0.646952,0.990232,0.867077,0.544374,0.410081,0.369102,0.745211,0.880711
25086,0,0,0,0,0.593706,0.667603,0.953043,1,1,1,1,0.194067,0.0331993,0.96824,0.95548,0.380535,0.185924,0.828312,0.318001,0.543213,0.63373,0.993888,0.726415,0.712267,0.459261
25087,0,0,0,0,0.0749376,0.618609,0.917179,1,1,1,1,0.119803,0.170167,0.475313,0.766755,0.160398,0.34239,0.311128,0.570479,0.711492,0.0563397,0.451191,0.723111,0.0417383,0.650368
25088,0,0,0,0,0.170177,0.369539,0.78767,1,1,1,1,0.872658,0.455472,0.804533,0.70097,0.773473,0.347746,0.3347,0.767362,0.0741613,0.0469671,0.226623,0.667867,9.83616e-06,0.894226
25089,0,0,0,0,0.425755,0.494041,0.936369,1,1,1,1,0.554425,0.330575,0.711928,0.865553,0.901054,0.423421,0.921893,0.352245,0.146532,0.963631,0.00261318,0.0637106,0.038569,0.621222
25090,0,0,0,0,0.237193,0.519768,0.857625,1,1,1,1,0.637339,0.267515,0.773501,0.972039,0.0348764,0.847662,0.0190064,0.261499,0.51553,0.0190163,0.155725,0.3032,0.189193,0.525264
25091,0,0,0,0,0.408827,0.444564,0.596158,1,1,1,1,0.723178,0.420822,0.660613,0.645071,0.773067,0.807145,0.608703,0.77568,0.870856,0.647272,0.396902,0.807225,0.141313,0.822657
25092,0,0,0,0,0.283999,0.584409,0.843353,1,1,1,1,0.416603,0.443704,0.44382,0.43561,0.705203,0.95935,0.454626,0.860928,0.26255,0.643819,0.386193,0.120175,0.163587,0.623386
25093,0,0,0,0,0.392693,0.630392,0.738242,1,1,1,1,0.488424,0.357476,0.0911445,0.0971269,0.133156,0.962,0.744398,0.530058,0.769225,0.885711,0.352715,0.213789,0.294538,0.948873
25094,0,0,0,0,0.0665454,0.269918,0.689095,1,1,1,1,0.0660021,0.443445,0.352043,0.520628,0.304373,0.614593,0.164447,0.690566,0.734768,0.328033,0.313952,0.578121,0.912442,0.597951
25095,0,0,0,0,0.270007,0.330505,0.979454,1,1,1,1,0.163672,0.403073,0.651096,0.908071,0.933131,0.420321,0.793782,0.285845,0.634111,0.0883201,0.234718,0.264503,0.826562,0.627411
25096,0,0,0,0,0.137154,0.517041,0.929046,1,1,1,1,0.851133,0.57438,0.594048,0.01558,0.264946,0.328816,0.343613,0.578898,0.906937,0.256055,0.176849,0.973482,0.525973,0.865945
25097,0,0,0,0,0.0176138,0.583653,0.598277,1,1,1,1,0.0452251,0.862177,0.937362,0.839007,0.148022,0.571472,0.927327,0.38274,0.835976,0.753889,0.0101514,0.166481,0.0238962,0.989606
25098,0,0,0,0,0.939318,0.950058,0.975267,1,1,1,1,0.0331938,0.863223,0.912469,0.376807,0.442121,0.819406,0.632863,0.61897,0.792888,0.158835,0.484915,0.930042,0.0878815,0.00195582
25099,0,0,0,0,0.564054,0.940861,0.980886,1,1,1,1,0.814274,0.0980802,0.51079,0.741601,0.48082,0.346766,0.49549,0.490972,0.513246,0.519387,0.480577,0.53086,0.117663,0.0642307
25100,0,0,0,0,0.0501774,0.868579,0.978957,1,1,1,1,0.423007,0.796105,0.573724,0.0419778,0.588993,0.732559,0.526893,0.519035,0.820441,0.528849,0.494302,0.770499,0.468167,0.308576
25101,0,0,0,0,0.157984,0.448468,0.586611,1,1,1,1,0.349399,0.325723,0.545668,0.840371,0.838969,0.0650544,0.320948,0.369829,0.182718,0.385179,0.933883,0.163604,0.361879,0.874744
25102,0,0,0,0,0.457177,0.664735,0.989945,1,1,1,1,0.628589,0.746977,0.181027,0.155482,0.266011,0.00146766,0.684331,0.760313,0.771966,0.152497,0.0688895,0.640545,0.131454,0.119067
25103,0,0,0,0,0.104098,0.29131,0.803282,1,1,1,1,0.830316,0.296146,0.729789,0.151264,0.665975,0.912507,0.536443,0.599858,0.0761102,0.898322,0.474603,0.662721,0.0563058,0.923071
25104,0,0,0,0,0.168397,0.338337,0.412087,1,1,1,1,0.446792,0.0692937,0.105565,0.131123,0.829607,0.877532,0.28362,0.898497,0.518077,0.415074,0.0175634,0.508022,0.872251,0.682298
25105,0,0,0,0,0.0415662,0.801527,0.853248,1,1,1,1,0.489601,0.834372,0.324594,0.0260447,0.43423,0.400704,0.924367,0.908833,0.0634252,0.980672,0.831903,0.354735,0.783955,0.936001
25106,0,0,0,0,0.0178943,0.506363,0.773136,1,1,1,1,0.93265,0.682855,0.919098,0.21627,0.581352,0.437175,0.631344,0.598915,0.945197,0.503595,0.281213,0.283534,0.671992,0.693301
25107,0,0,0,0,0.024278,0.577994,0.787206,1,1,1,1,0.79918,0.940593,0.418598,0.723547,0.849426,0.482023,0.704219,0.681329,0.836759,0.488174,0.61733,0.638286,0.341423,0.658896
25108,0,0,0,0,0.0410924,0.539763,0.615552,1,1,1,1,0.60563,0.015169,0.41855,0.204545,0.960366,0.922145,0.485759,0.2439,0.594136,0.179059,0.017036,0.100499,0.196954,0.816216
25109,0,0,0,0,0.349311,0.441235,0.703487,1,1,1,1,0.890518,0.0975754,0.243983,0.571847,0.934334,0.732157,0.189176,0.57262,0.0735795,0.848072,0.143556,0.0978575,0.426066,0.930762
25110,0,0,0,0,0.2625,0.482932,0.897702,1,1,1,1,0.908033,0.401601,0.271456,0.393791,0.645501,0.865592,0.572851,0.662537,0.966091,0.769805,0.478754,0.00718373,0.385357,0.0185171
25111,0,0,0,0,0.171405,0.684971,0.777614,1,1,1,1,0.469549,0.417266,0.994657,0.658725,0.989886,0.0682365,0.506797,0.133442,0.166094,0.932863,0.0642035,0.869581,0.374098,0.413515
25112,0,0,0,0,0.549813,0.799616,0.838166,1,1,1,1,0.421201,0.550563,0.744256,0.0837378,0.516654,0.514061,0.562491,0.523838,0.899417,0.581009,0.421539,0.38235,0.843509,0.891088
25113,0,0,0,0,0.560471,0.636195,0.644209,1,1,1,1,0.789502,0.906402,0.0566099,0.922944,0.072496,0.989473,0.987147,0.942077,0.363571,0.400662,0.719691,0.13927,0.0856327,0.891097
25114,0,0,0,0,0.375785,0.595737,0.943242,1,1,1,1,0.152849,0.149414,0.2067,0.676687,0.0488314,0.787709,0.098226,0.431181,0.631217,0.989314,0.230797,0.469383,0.539127,0.0202985
25115,0,0,0,0,0.205729,0.499431,0.785913,1,1,1,1,0.448281,0.58521,0.93039,0.390358,0.948781,0.331052,0.11005,0.0880513,0.416685,0.00114634,0.648522,0.0528799,0.636499,0.292731
25116,0,0,0,0,0.211806,0.390653,0.690028,1,1,1,1,0.882416,0.834745,0.28714,0.980642,0.265926,0.918357,0.969956,0.496722,0.38774,0.509082,0.517021,0.763525,0.104819,0.460263
25117,0,0,0,0,0.279414,0.454685,0.970518,1,1,1,1,0.602164,0.638809,0.721705,0.712214,0.726861,0.138389,0.71336,0.375383,0.191269,0.34986,0.668114,0.396998,0.135773,0.167545
25118,0,0,0,0,0.17275,0.338279,0.822808,1,1,1,1,0.260056,0.236444,0.373043,0.230011,0.733166,0.760783,0.739094,0.250187,0.524308,0.843913,0.71045,0.736115,0.533941,0.101103
25119,0,0,0,0,0.0889346,0.456447,0.938381,1,1,1,1,0.0504929,0.899611,0.961197,0.763853,0.274994,0.152467,0.113713,0.943108,0.549465,0.249486,0.110653,0.828879,0.220004,0.565338
25120,0,0,0,0,0.0353575,0.348359,0.508255,1,1,1,1,0.318946,0.189613,0.699164,0.0580398,0.4398,0.223473,0.901952,0.15025,0.959587,0.435894,0.251353,0.297867,0.608644,0.0741603
25121,0,0,0,0,0.0398932,0.341475,0.974049,1,1,1,1,0.112213,0.783249,0.187824,0.225925,0.726356,0.737289,0.475411,0.837009,0.566168,0.695415,0.402348,0.655102,0.151862,0.340729
25122,0,0,0,0,0.270082,0.480219,0.981392,1,1,1,1,0.0320884,0.781275,0.263366,0.934041,0.931525,0.222954,0.369934,0.182877,0.52082,0.978578,0.257038,0.869179,0.486833,0.292395
25123,0,0,0,0,0.444915,0.652756,0.879783,1,1,1,1,0.207318,0.996438,0.217508,0.682729,0.833447,0.783676,0.378144,0.235795,0.438778,0.530006,0.576524,0.412827,0.871481,0.616417
25124,0,0,0,0,0.0143182,0.480822,0.681445,1,1,1,1,0.378956,0.584281,0.102736,0.748891,0.767158,0.623556,0.727469,0.0241958,0.492736,0.214302,0.316591,0.474128,0.484384,0.79681
25125,0,0,0,0,0.380843,0.473471,0.725523,1,1,1,1,0.364174,0.314269,0.797994,0.742318,0.550064,0.236773,0.272324,0.126587,0.6496,0.143806,0.743004,0.0945149,0.796562,0.622787
25126,0,0,0,0,0.0979105,0.361563,0.443608,1,1,1,1,0.222362,0.148002,0.34908,0.949831,0.172197,0.841815,0.164133,0.488788,0.315943,0.648517,0.285598,0.997389,0.129339,0.299916
25127,0,0,0,0,0.560653,0.774631,0.845419,1,1,1,1,0.103881,0.993672,0.334683,0.376206,0.120259,0.984283,0.520012,0.863263,0.0787975,0.316574,0.48605,0.552269,0.697417,0.211573
25128,0,0,0,0,0.103731,0.181244,0.524512,1,1,1,1,0.724462,0.017616,0.402468,0.888595,0.506404,0.718411,0.537112,0.792002,0.7158,0.666451,0.0919189,0.0773631,0.110059,0.189829
25129,0,0,0,0,0.638953,0.747998,0.954487,1,1,1,1,0.55745,0.22399,0.508795,0.0774617,0.0872533,0.587593,0.394036,0.573304,0.139861,0.0914526,0.784877,0.914492,0.936871,0.34553
25130,0,0,0,0,0.0757291,0.16889,0.56795,1,1,1,1,0.527548,0.460891,0.46641,0.0646601,0.252894,0.18221,0.731111,0.344813,0.259573,0.84117,0.534642,0.440817,0.944901,0.0591546
25131,0,0,0,0,0.174263,0.441057,0.913467,1,1,1,1,0.256144,0.155542,0.469765,0.829447,0.295403,0.561217,0.614324,0.209895,0.498088,0.959855,0.848849,0.452576,0.707853,0.376397
25132,0,0,0,0,0.383273,0.600624,0.828462,1,1,1,1,0.166361,0.356473,0.172168,0.511173,0.616046,0.0133379,0.0458156,0.0568631,0.958238,0.10497,0.0551306,0.127129,0.67292,0.13086
25133,0,0,0,0,0.0254873,0.172232,0.192333,1,1,1,1,0.21272,0.123865,0.161842,0.827044,0.333761,0.65993,0.786899,0.182609,0.112506,0.494752,0.559006,0.0259725,0.669015,6.3553e-05
25134,0,0,0,0,0.47954,0.646852,0.866929,1,1,1,1,0.703507,0.641533,0.18557,0.749322,0.698396,0.143808,0.854292,0.753527,0.270937,0.527212,0.884386,0.654209,0.355674,0.485011
25135,0,0,0,0,0.311659,0.3411,0.912781,1,1,1,1,0.693974,0.813301,0.306782,0.480872,0.99591,0.419288,0.975624,0.554916,0.44526,0.644639,0.55498,0.637594,0.670126,0.727212
25136,0,0,0,0,0.0866142,0.120441,0.542638,1,1,1,1,0.0904224,0.0100554,0.0565892,0.944715,0.763582,0.327526,0.471927,0.647969,0.981735,0.827601,0.132979,0.848665,0.307141,0.779832
25137,0,0,0,0,0.0202786,0.635614,0.92283,1,1,1,1,0.0235105,0.116351,0.505902,0.999135,0.671268,0.951162,0.643773,0.226248,0.588756,0.3139,0.95346,0.929856,0.625559,0.866241
25138,0,0,0,0,0.552493,0.646904,0.808455,1,1,1,1,0.964993,0.399196,0.250356,0.43692,0.047165,0.232091,0.264521,0.180144,0.0807556,0.571662,0.959976,0.623394,0.692104,0.0465906
25139,0,0,0,0,0.264081,0.44446,0.698857,1,1,1,1,0.646039,0.479723,0.503655,0.289812,0.705971,0.0924112,0.603712,0.65943,0.0222674,0.22927,0.525671,0.042546,0.864885,0.448501
25140,0,0,0,0,0.217853,0.260925,0.554105,1,1,1,1,0.311246,0.930948,0.708981,0.49139,0.0117036,0.280643,0.451367,0.635097,0.972747,0.497957,0.282001,0.781202,0.0504499,0.92804
25141,0,0,0,0,0.230304,0.491046,0.87231,1,1,1,1,0.966896,0.646516,0.821564,0.626327,0.668784,0.0508347,0.151998,0.71133,0.915719,0.600499,0.718869,0.1798,0.299356,0.163329
25142,0,0,0,0,0.126563,0.134724,0.182832,1,1,1,1,0.982436,0.242008,0.152953,0.433803,0.877105,0.1257,0.93176,0.159106,0.906902,0.98221,0.0871467,0.167828,0.536315,0.304999
25143,0,0,0,0,0.285215,0.470405,0.7464,1,1,1,1,0.761051,0.851615,0.177398,0.913049,0.562945,0.0931175,0.513548,0.281814,0.272918,0.812904,0.445143,0.763964,0.0432079,0.317452
25144,0,0,0,0,0.0175342,0.56661,0.664937,1,1,1,1,0.180204,0.16232,0.596105,0.111964,0.321427,0.503008,0.0941744,0.408573,0.670835,0.63049,0.713573,0.80556,0.813322,0.840136
25145,0,0,0,0,0.0741372,0.296855,0.338801,1,1,1,1,0.479659,0.227882,0.110652,0.993207,0.509696,0.383569,0.806111,0.954838,0.147533,0.849319,0.272291,0.893934,0.134534,0.742696
25146,0,0,0,0,0.364473,0.616906,0.70875,1,1,1,1,0.186101,0.618281,0.841809,0.280276,0.026855,0.512644,0.910765,0.740428,0.318204,0.724087,0.580564,0.884814,0.389024,0.598098
25147,0,0,0,0,0.0627801,0.277036,0.394024,1,1,1,1,0.35768,0.126602,0.0923191,0.163791,0.08144,0.239852,0.0131098,0.353731,0.133786,0.147644,0.0964262,0.207923,0.444499,0.435227
25148,0,0,0,0,0.441684,0.714851,0.809793,1,1,1,1,0.6743,0.0896351,0.78968,0.585066,0.830063,0.107884,0.309153,0.410626,0.992698,0.698177,0.00872436,0.357171,0.315082,0.717474
25149,0,0,0,0,0.459679,0.475224,0.63631,1,1,1,1,0.878642,0.523124,0.0496455,0.891752,0.876855,0.183432,0.0393963,0.973281,0.391355,0.483895,0.408508,0.785379,0.546675,0.685544
25150,0,0,0,0,0.331965,0.462636,0.52647,1,1,1,1,0.0447449,0.466373,0.583108,0.353898,0.876999,0.575805,0.0520741,0.885724,0.932977,0.367156,0.603198,0.647828,0.808841,0.412991
25151,0,0,0,0,0.334483,0.590872,0.681123,1,1,1,1,0.418223,0.208819,0.646068,0.457619,0.1821,0.0374226,0.941514,0.590608,0.822802,0.488189,0.276152,0.282481,0.124499,0.751375
25152,0,0,0,0,0.449978,0.478488,0.893405,1,1,1,1,0.467872,0.910288,0.733198,0.353595,0.843265,0.100354,0.956793,0.491093,0.909195,0.369784,0.0175632,0.241159,0.83242,0.435786
25153,0,0,0,0,0.36274,0.494985,0.506351,1,1,1,1,0.632078,0.515911,0.834919,0.222686,0.338713,0.323108,0.498838,0.621194,0.447607,0.250213,0.94842,0.0384793,0.584696,0.629543
25154,0,0,0,0,0.0133428,0.695504,0.91819,1,1,1,1,0.859946,0.338249,0.463094,0.81674,0.829342,0.372289,0.186524,0.846906,0.613448,0.0189439,0.282691,0.0634263,0.497432,0.176096
25155,0,0,0,0,0.0851715,0.377046,0.914514,1,1,1,1,0.352055,0.334123,0.417028,0.973249,0.78173,0.667241,0.921668,0.820209,0.251937,0.551211,0.32656,0.746922,0.913952,0.186506
25156,0,0,0,0,0.0447926,0.456933,0.565345,1,1,1,1,0.749335,0.189769,0.761419,0.362783,0.208713,0.0441107,0.42621,0.706145,0.220207,0.121714,0.719488,0.231222,0.0399046,0.0715437
25157,0,0,0,0,0.558006,0.873365,0.884138,1,1,1,1,0.347074,0.124174,0.966461,0.167283,0.376112,0.517672,0.493843,0.123034,0.431624,0.68035,0.208205,0.808671,0.683596,0.122719
25158,0,0,0,0,0.0897244,0.292096,0.59051,1,1,1,1,0.920789,0.0820784,0.928249,0.346999,0.788224,0.148456,0.468713,0.507712,0.379677,0.508618,0.579256,0.945022,0.96555,0.624049
25159,0,0,0,0,0.272612,0.73218,0.827272,1,1,1,1,0.45938,0.465836,0.108182,0.953223,0.58887,0.539806,0.633573,0.797075,0.348477,0.317169,0.919793,0.906483,0.190534,0.803931
25160,0,0,0,0,0.470544,0.672713,0.956812,1,1,1,1,0.174271,0.060836,0.880636,0.642984,0.568548,0.260313,0.151602,0.147804,0.205335,0.117152,0.771853,0.497432,0.206877,0.362362
25161,0,0,0,0,0.266854,0.384759,0.395197,1,1,1,1,0.910035,0.261582,0.0103505,0.543608,0.0586567,0.358827,0.860777,0.97845,0.26531,0.0513104,0.782381,0.0925827,0.323922,0.514561
25162,0,0,0,0,0.225124,0.319764,0.716221,1,1,1,1,0.909838,0.953307,0.65551,0.0614401,0.101111,0.860846,0.178592,0.872964,0.358277,0.385469,0.235326,0.315089,0.0581818,0.70587
25163,0,0,0,0,0.342807,0.609633,0.704521,1,1,1,1,0.768732,0.378421,0.075048,0.629509,0.356871,0.340358,0.680819,0.139252,0.432941,0.00474152,0.653814,0.699795,0.3895,0.0490109
25164,0,0,0,0,0.0493458,0.232589,0.991501,1,1,1,1,0.671073,0.443918,0.565367,0.849666,0.316881,0.923644,0.235135,0.552207,0.238733,0.293317,0.258077,0.463857,0.613081,0.974298
25165,0,0,0,0,0.460337,0.723883,0.803147,1,1,1,1,0.862098,0.348372,0.389704,0.542917,0.487624,0.822645,0.547659,0.141438,0.52244,0.937159,0.190449,0.132074,0.279965,0.89497
25166,0,0,0,0,0.134218,0.18126,0.264396,1,1,1,1,0.652813,0.0407644,0.383981,0.887947,0.592972,0.622715,0.181264,0.851049,0.0865722,0.794344,0.825346,0.319162,0.785846,0.874692
25167,0,0,0,0,0.197515,0.253607,0.693017,1,1,1,1,0.724177,0.621842,0.0870417,0.271835,0.76328,0.609482,0.208994,0.953729,0.741556,0.488959,0.848699,0.544702,0.212842,0.309036
25168,0,0,0,0,0.602976,0.626902,0.749104,1,1,1,1,0.0854623,0.846578,0.315732,0.266726,0.697627,0.402304,0.0610706,0.522973,0.721466,0.846916,0.397666,0.902725,0.981134,0.662062
25169,0,0,0,0,0.486469,0.909717,0.927821,1,1,1,1,0.898737,0.366256,0.358586,0.107731,0.319985,0.100141,0.59669,0.168683,0.644844,0.809532,0.477719,0.842359,0.0631389,0.170737
25170,0,0,0,0,0.0386024,0.0529,0.297735,1,1,1,1,0.194547,0.607344,0.888773,0.255618,0.130318,0.610238,0.102534,0.527983,0.512964,0.0836681,0.190045,0.139865,0.686644,0.939149
25171,0,0,0,0,0.132755,0.263065,0.565265,1,1,1,1,0.146333,0.372885,0.397876,0.743023,0.541568,0.04272,0.552555,0.0192873,0.885079,0.615694,0.190024,0.8129,0.525411,0.676492
25172,0,0,0,0,0.561696,0.615861,0.756291,1,1,1,1,0.263073,0.175503,0.365599,0.791056,0.688467,0.449268,0.981101,0.828332,0.135912,0.92025,0.866935,0.188812,0.217985,0.0132681
25173,0,0,0,0,0.636836,0.729836,0.84578,1,1,1,1,0.103264,0.658581,0.308847,0.122552,0.54366,0.924541,0.312575,0.35656,0.449952,0.989068,0.364008,0.582707,0.554333,0.627073
25174,0,0,0,0,0.0306157,0.191976,0.554176,1,1,1,1,0.418303,0.44194,0.617937,0.246636,0.577852,0.538188,0.113571,0.766664,0.756173,0.126839,0.32836,0.372034,0.88313,0.431624
25175,0,0,0,0,0.24973,0.35653,0.558291,1,1,1,1,0.574276,0.116517,0.866751,0.930836,0.566469,0.855819,0.294844,0.149176,0.410152,0.921917,0.994956,0.139988,0.91459,0.631793
25176,0,0,0,0,0.23696,0.521017,0.881956,1,1,1,1,0.804927,0.934382,0.787918,0.918498,0.701045,0.544091,0.0453363,0.029405,0.916125,0.928466,0.461029,0.946741,0.120443,0.0152048
25177,0,0,0,0,0.617002,0.651133,0.874116,1,1,1,1,0.451853,0.803429,0.737775,0.746697,0.952605,0.147927,0.668614,0.947562,0.287915,0.583204,0.579354,0.846206,0.939734,0.829084
