ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6,PX7,PY7
34768,0,0,0,0,0.134408,0.687199,0.735294,0.913715,1,1,1,1,0.952716,0.736923,0.495903,0.489457,0.969586,0.236241,0.953339,0.471676,0.355306,0.485807,0.633642,0.205169,0.928346,0.506337,0.16522,0.992118
34769,0,0,0,0,0.1311,0.529586,0.645293,0.707811,1,1,1,1,0.462674,0.838582,0.582845,0.102885,0.0768851,0.6543,0.699708,0.24978,0.351401,0.620361,0.202497,0.0883241,0.116265,0.691954,0.0579103,0.352505
34770,0,0,0,0,0.0716018,0.351926,0.45124,0.48382,1,1,1,1,0.163228,0.91298,0.0594464,0.669565,0.0781999,0.0515645,0.58328,0.0761805,0.185973,0.318573,0.763379,0.648647,0.157155,0.346225,0.751532,0.23404
34771,0,0,0,0,0.0789223,0.315543,0.451648,0.762391,1,1,1,1,0.686317,0.44025,0.187866,0.378271,0.49816,0.540372,0.023564,0.0277457,0.248183,0.154664,0.190974,0.161163,0.21411,0.860538,0.239363,0.265675
34772,0,0,0,0,0.35109,0.725558,0.743752,0.880222,1,1,1,1,0.100295,0.919546,0.425147,0.851827,0.153586,0.425671,0.303067,0.637406,0.777597,0.374669,0.323723,0.217846,0.562535,0.701994,0.716006,0.102907
34773,0,0,0,0,0.0668432,0.441512,0.712012,0.774495,1,1,1,1,0.934726,0.512252,0.0943324,0.795264,0.751615,0.360007,0.239082,0.067158,0.811655,0.00147345,0.14608,0.91195,0.92102,0.571227,0.763776,0.0746056
34774,0,0,0,0,0.422645,0.609503,0.789069,0.935149,1,1,1,1,0.035735,0.992341,0.00404702,0.737729,0.708347,0.106954,0.463287,0.452099,0.458044,0.343509,0.386825,0.970296,0.437841,0.182089,0.721911,0.797848
34775,0,0,0,0,0.367032,0.430557,0.710541,0.817382,1,1,1,1,0.521453,0.343664,0.506376,0.285229,0.41827,0.503274,0.352073,0.130282,0.277769,0.793584,0.166017,0.27011,0.797631,0.903746,0.978457,0.904585
34776,0,0,0,0,0.0664726,0.508073,0.714489,0.735503,1,1,1,1,0.332925,0.148382,0.999471,0.0548355,0.94623,0.420642,0.843904,0.555734,0.843287,0.779053,0.0771867,0.186951,0.285429,0.362416,0.605221,0.788704
34777,0,0,0,0,0.533185,0.804583,0.826379,0.983092,1,1,1,1,0.90152,0.336583,0.305704,0.805266,0.31504,0.21029,0.172298,0.745597,0.572919,0.882839,0.562979,0.905843,0.0312211,0.562449,0.960679,0.977452
34778,0,0,0,0,0.121462,0.233137,0.284263,0.711344,1,1,1,1,0.583637,0.610372,0.0133298,0.869066,0.972788,0.618551,0.65777,0.687277,0.354054,0.724242,0.19535,0.255574,0.0608249,0.501054,0.0608394,0.375865
34779,0,0,0,0,0.0422951,0.0658407,0.688241,0.928271,1,1,1,1,0.115976,0.684441,0.190106,0.147197,0.24689,0.150785,0.124649,0.229982,0.955368,0.657834,0.0563604,0.539005,0.268206,0.0696902,0.408071,0.240994
34780,0,0,0,0,0.509548,0.916541,0.961173,0.979668,1,1,1,1,0.790083,0.123621,0.297869,0.850908,0.624675,0.358708,0.226773,0.336019,0.591846,0.348235,0.620282,0.707822,0.032676,0.810388,0.855019,0.279566
34781,0,0,0,0,0.0227121,0.159289,0.614558,0.797222,1,1,1,1,0.637503,0.565909,0.455546,0.905709,0.635599,0.863618,0.146703,0.32384,0.929458,0.0749744,0.366135,0.719541,0.198595,0.664004,0.570449,0.82327
34782,0,0,0,0,0.492594,0.716294,0.786836,0.846982,1,1,1,1,0.145457,0.77957,0.32238,0.178133,0.589958,0.177399,0.457699,0.551131,0.157067,0.967247,0.467672,0.79457,0.533156,0.923218,0.700279,0.168755
34783,0,0,0,0,0.0237687,0.584796,0.659782,0.816849,1,1,1,1,0.921956,0.858729,0.435835,0.120551,0.522733,0.00628449,0.943821,0.545445,0.803507,0.10311,0.160003,0.948964,0.88268,0.482383,0.127097,0.472638
34784,0,0,0,0,0.145008,0.163416,0.359909,0.673456,1,1,1,1,0.552044,0.491441,0.611418,0.0851997,0.414659,0.311697,0.253954,0.201495,0.158679,0.746549,0.917789,0.0806352,0.605278,0.353625,0.201187,0.128011
34785,0,0,0,0,0.462019,0.715587,0.7348,0.874266,1,1,1,1,0.248118,0.833459,0.11238,0.130798,0.315841,0.239477,0.603436,0.975623,0.824273,0.627205,0.792472,0.376317,0.118645,0.40389,0.461516,0.533304
34786,0,0,0,0,0.283447,0.705669,0.786159,0.910652,1,1,1,1,0.652589,0.954901,0.0672972,0.00621406,0.156088,0.195308,0.366124,0.301096,0.868764,0.529539,0.549213,0.702223,0.641919,0.680011,0.0180645,0.881396
34787,0,0,0,0,0.191988,0.322327,0.741201,0.852361,1,1,1,1,0.0819851,0.0292968,0.190049,0.543501,0.562601,0.905637,0.258972,0.297401,0.779903,0.720991,0.94999,0.734804,0.788288,0.956204,0.890892,0.983596
34788,0,0,0,0,0.228083,0.50461,0.6863,0.965309,1,1,1,1,0.554584,0.493786,0.421213,0.572648,0.375182,0.70466,0.566336,0.0808505,0.615311,0.352495,0.162836,0.644608,0.542544,0.706337,0.207209,0.44818
34789,0,0,0,0,0.356607,0.534817,0.697653,0.912842,1,1,1,1,0.4546,0.962887,0.474588,0.410804,0.85378,0.458184,0.733132,0.0457676,0.310545,0.584999,0.786969,0.865129,0.0787848,0.208182,0.437777,0.453967
34790,0,0,0,0,0.0681157,0.224818,0.298916,0.437849,1,1,1,1,0.172761,0.899151,0.40399,0.379971,0.347332,0.369298,0.884581,0.575415,0.0555982,0.339181,0.538302,0.530186,0.749986,0.392082,0.988371,0.483117
34791,0,0,0,0,0.311309,0.606625,0.662223,0.784438,1,1,1,1,0.164045,0.1469,0.433,0.601821,0.600867,0.345842,0.605934,0.135684,0.873995,0.962541,0.833337,0.0467565,0.861692,0.237327,0.426727,0.209024
34792,0,0,0,0,0.0303275,0.156332,0.83516,0.851496,1,1,1,1,0.65049,0.322741,0.19241,0.400476,0.714822,0.18078,0.883593,0.152672,0.479696,0.951708,0.37749,0.643741,0.0986089,0.81049,0.245562,0.699476
34793,0,0,0,0,0.0275592,0.547863,0.749678,0.859426,1,1,1,1,0.814037,0.668498,0.0770841,0.675729,0.905824,0.503811,0.884753,0.512449,0.81512,0.669191,0.174673,0.46561,0.991932,0.367082,0.866086,0.706754
34794,0,0,0,0,0.142877,0.421403,0.630082,0.814962,1,1,1,1,0.701387,0.236916,0.6713,0.799996,0.0474062,0.916862,0.499472,0.203739,0.768358,0.334632,0.234066,0.582395,0.00312966,0.31115,0.258124,0.908954
34795,0,0,0,0,0.126743,0.71231,0.858239,0.895101,1,1,1,1,0.812068,0.596076,0.095692,0.803999,0.963159,0.961778,0.510753,0.511022,0.711456,0.370179,0.538581,0.412843,0.607095,0.209881,0.212838,0.654501
34796,0,0,0,0,0.375495,0.450686,0.617425,0.905969,1,1,1,1,0.0469421,0.0923055,0.477496,0.0500718,0.403456,0.73562,0.959026,0.218417,0.878496,0.380429,0.848499,0.690564,0.976506,0.944191,0.494563,0.939664
34797,0,0,0,0,0.0114557,0.209508,0.312603,0.391885,1,1,1,1,0.989267,0.0302675,0.982589,0.199148,0.243106,0.63709,0.325891,0.955416,0.49533,0.220992,0.00235807,0.587635,0.698487,0.0524299,0.991091,0.434107
34798,0,0,0,0,0.273047,0.498221,0.581185,0.75674,1,1,1,1,0.0580075,0.00316735,0.368391,0.00219868,0.49773,0.308055,0.908168,0.503046,0.758741,0.525592,0.878541,0.748008,0.55586,0.861131,0.947156,0.798966
34799,0,0,0,0,0.27575,0.395705,0.647697,0.821722,1,1,1,1,0.192525,0.80917,0.572276,0.626633,0.820625,0.781784,0.939236,0.21251,0.839792,0.942403,0.580901,0.84199,0.440134,0.888956,0.750158,0.94318
34800,0,0,0,0,0.109869,0.868339,0.949661,0.984003,1,1,1,1,0.83161,0.682852,0.342861,0.630576,0.181073,0.615907,0.384958,0.174623,0.109945,0.141698,0.755809,0.302471,0.950867,0.328085,0.929103,0.771493
34801,0,0,0,0,0.054327,0.456028,0.565974,0.664703,1,1,1,1,0.810743,0.564904,0.791651,0.250877,0.453859,0.541809,0.194057,0.101556,0.817559,0.0157785,0.497261,0.64917,0.698631,0.840121,0.279746,0.879704
34802,0,0,0,0,0.348769,0.53121,0.633083,0.921563,1,1,1,1,0.806401,0.810136,0.868444,0.757268,0.13822,0.797547,0.528761,0.248089,0.665887,0.512764,0.19775,0.476629,0.0776672,0.989401,0.727506,0.531527
34803,0,0,0,0,0.0348178,0.324345,0.658458,0.766448,1,1,1,1,0.937341,0.130343,0.997939,0.635972,0.970465,0.277685,0.515676,0.426493,0.942388,0.570003,0.992467,0.748789,0.380139,0.860911,0.506057,0.518359
34804,0,0,0,0,0.0515894,0.109201,0.317159,0.539032,1,1,1,1,0.547581,0.964198,0.800974,0.625249,0.953599,0.52848,0.156775,0.484809,0.450043,0.789858,0.833578,0.387384,0.920201,0.831517,0.0233565,0.890666
34805,0,0,0,0,0.176586,0.482793,0.670858,0.932836,1,1,1,1,0.109035,0.309626,0.800378,0.489174,0.170536,0.306435,0.00753279,0.828994,0.341253,0.773981,0.153339,0.888835,0.738178,0.954313,0.514083,0.691777
34806,0,0,0,0,0.109285,0.450538,0.488352,0.897899,1,1,1,1,0.460716,0.0101635,0.320221,0.380917,0.84168,0.343577,0.271583,0.950882,0.88261,0.588742,0.00247124,0.991645,0.898368,0.80285,0.480819,0.0689042
34807,0,0,0,0,0.0849782,0.637532,0.671599,0.967588,1,1,1,1,0.262333,0.0512377,0.339373,0.000511008,0.00555086,0.853456,0.692288,0.488344,0.524315,0.868874,0.42118,0.985031,0.879037,0.741401,0.365948,0.720717
34808,0,0,0,0,0.229573,0.636577,0.753887,0.883536,1,1,1,1,0.226274,0.67407,0.959233,0.124642,0.47692,0.440052,0.193546,0.586205,0.928404,0.0914445,0.0367434,0.190737,0.142682,0.376116,0.191248,0.148233
34809,0,0,0,0,0.179414,0.25101,0.28686,0.760959,1,1,1,1,0.752409,0.0577576,0.738918,0.631446,0.799159,0.104867,0.352164,0.884137,0.742398,0.0237629,0.851725,0.968672,0.697833,0.810958,0.0933142,0.174753
34810,0,0,0,0,0.0468501,0.180953,0.204716,0.743462,1,1,1,1,0.378305,0.797702,0.37015,0.520987,0.173818,0.561398,0.66922,0.403391,0.444934,0.305797,0.157278,0.197343,0.363555,0.896196,0.828789,0.162713
34811,0,0,0,0,0.213172,0.516438,0.66082,0.966617,1,1,1,1,0.898575,0.712134,0.902549,0.709532,0.805448,0.0773025,0.960542,0.0923083,0.838261,0.139956,0.470613,0.635963,0.510106,0.9916,0.809781,0.0715043
34812,0,0,0,0,0.108385,0.621062,0.746351,0.90809,1,1,1,1,0.37045,0.713781,0.330172,0.266646,0.54257,0.492885,0.26771,0.723523,0.539735,0.0111711,0.928239,0.43831,0.723305,0.830788,0.147842,0.528753
34813,0,0,0,0,0.073503,0.310073,0.326263,0.533768,1,1,1,1,0.248341,0.0916746,0.382314,0.758447,0.0832746,0.192095,0.829951,0.744094,0.405267,0.346389,0.710711,0.775717,0.06017,0.0408829,0.0423638,0.60274
34814,0,0,0,0,0.113408,0.31414,0.604779,0.719407,1,1,1,1,0.321244,0.254501,0.511813,0.0445496,0.0852889,0.659655,0.573303,0.993379,0.76804,0.194364,0.73973,0.0163804,0.286039,0.122045,0.774827,0.369314
34815,0,0,0,0,0.27351,0.411781,0.643741,0.786659,1,1,1,1,0.951168,0.824119,0.495125,0.011338,0.865002,0.537488,0.614078,0.39877,0.847562,0.940341,0.472273,0.168806,0.194842,0.984086,0.213356,0.280131
34816,0,0,0,0,0.0490064,0.201445,0.384352,0.837676,1,1,1,1,0.981023,0.0132402,0.428162,0.267062,0.135285,0.202989,0.636376,0.449425,0.807768,0.749784,0.168832,0.758936,0.573903,0.663956,0.770274,0.438905
34817,0,0,0,0,0.102287,0.671124,0.788475,0.980707,1,1,1,1,0.324692,0.309949,0.217813,0.519534,0.294035,0.431168,0.799665,0.937776,0.217827,0.0731748,0.349557,0.19885,0.0864151,0.777718,0.465912,0.2217
34818,0,0,0,0,0.244314,0.345927,0.403345,0.621171,1,1,1,1,0.852071,0.839956,0.547411,0.425974,0.503913,0.317684,0.86488,0.705357,0.702036,0.702555,0.754364,0.0267279,0.0125037,0.972176,0.546262,0.306538
34819,0,0,0,0,0.2337,0.447568,0.531145,0.707903,1,1,1,1,0.419102,0.593871,0.820021,0.505517,0.37159,0.285933,0.727217,0.352297,0.38822,0.398341,0.140772,0.240291,0.238297,0.688183,0.666266,0.74221
34820,0,0,0,0,0.114814,0.278655,0.676996,0.692797,1,1,1,1,0.201931,0.734631,0.246204,0.174108,0.280893,0.552742,0.577452,0.62682,0.797056,0.198624,0.0459213,0.390928,0.0186445,0.551438,0.762517,0.304577
34821,0,0,0,0,0.0585628,0.163146,0.299882,0.960202,1,1,1,1,0.255587,0.933089,0.915294,0.94377,0.599354,0.657504,0.949637,0.130499,0.105071,0.657539,0.3642,0.307003,0.39217,0.610403,0.481111,0.673063
34822,0,0,0,0,0.377455,0.42569,0.530761,0.936148,1,1,1,1,0.257186,0.345804,0.35113,0.275831,0.897242,0.113647,0.580408,0.175897,0.228462,0.273205,0.852893,0.484048,0.206294,0.768186,0.427818,0.805648
34823,0,0,0,0,0.490862,0.498876,0.727337,0.819051,1,1,1,1,0.0349939,0.300347,0.837764,0.427164,0.910751,0.318874,0.100226,0.0738964,0.377437,0.400109,0.0340986,0.634624,0.745912,0.385228,0.910454,0.643154
34824,0,0,0,0,0.553218,0.579042,0.930656,0.979151,1,1,1,1,0.764068,0.671943,0.211386,0.970362,0.440129,0.639204,0.77601,0.865819,0.0166582,0.712158,0.39658,0.051652,0.0125054,0.234344,0.478816,0.923256
34825,0,0,0,0,0.165159,0.189194,0.477036,0.50994,1,1,1,1,0.0312511,0.565279,0.725063,0.416479,0.475733,0.368217,0.915355,0.966596,0.187268,0.642692,0.730664,0.859211,0.854078,0.701026,0.29934,0.493282
34826,0,0,0,0,0.287565,0.485194,0.691882,0.87915,1,1,1,1,0.561739,0.561592,0.201699,0.796083,0.0404078,0.124955,0.349301,0.61945,0.122108,0.279957,0.598601,0.153359,0.845236,0.323665,0.569839,0.320969
34827,0,0,0,0,0.206636,0.712139,0.834247,0.909983,1,1,1,1,0.127886,0.0182289,0.738361,0.981964,0.719254,0.0377007,0.475246,0.19629,0.20286,0.985186,0.385484,0.764599,0.546778,0.587184,0.560682,0.587185
34828,0,0,0,0,0.475995,0.577485,0.627734,0.678854,1,1,1,1,0.18994,0.805237,0.987606,0.0351762,0.128902,0.557445,0.356146,0.820784,0.0426384,0.643711,0.699933,0.170524,0.66194,0.438294,0.152489,0.381194
34829,0,0,0,0,0.49538,0.641589,0.684228,0.708441,1,1,1,1,0.61292,0.962969,0.443453,0.159698,0.550152,0.00413492,0.746883,0.262291,0.914118,0.953519,0.0965384,0.104058,0.758756,0.0841446,0.139235,0.887658
34830,0,0,0,0,0.154477,0.363224,0.449106,0.535122,1,1,1,1,0.139091,0.408375,0.854752,0.801031,0.846669,0.00724096,0.182225,0.322664,0.634975,0.75971,0.00151816,0.247896,0.722679,0.444971,0.407594,0.272831
34831,0,0,0,0,0.0405591,0.224245,0.538591,0.903616,1,1,1,1,0.107996,0.631661,0.467283,0.866752,0.715805,0.606517,0.75441,0.357395,0.101897,0.462851,0.0416227,0.240989,0.871226,0.896375,0.0420198,0.717895
34832,0,0,0,0,0.0777154,0.219448,0.373179,0.475076,1,1,1,1,0.983955,0.0420772,0.786487,0.706634,0.487049,0.194081,0.979465,0.936155,0.348557,0.514587,0.299379,0.456553,0.146248,0.766662,0.323305,0.862053
34833,0,0,0,0,0.580221,0.635528,0.652384,0.928778,1,1,1,1,0.540567,0.261071,0.716065,0.411793,0.157446,0.758085,0.129688,0.0610617,0.98233,0.170247,0.599653,0.966285,0.212325,0.38614,0.672919,0.699373
34834,0,0,0,0,0.0239741,0.0386481,0.473951,0.874298,1,1,1,1,0.166971,0.934907,0.385332,0.313219,0.701569,0.708637,0.175272,0.0747478,0.786352,0.39472,0.549824,0.326919,0.655791,0.265889,0.738712,0.813236
34835,0,0,0,0,0.249412,0.297098,0.348073,0.846922,1,1,1,1,0.972589,0.250973,0.860092,0.645508,0.950346,0.440312,0.297892,0.585874,0.369091,0.464863,0.520781,0.754422,0.778081,0.22235,0.463059,0.953353
34836,0,0,0,0,0.00928456,0.0590791,0.465753,0.834844,1,1,1,1,0.576331,0.00386357,0.112811,0.315043,0.8171,0.136785,0.183444,0.691398,0.143089,0.222092,0.16535,0.115679,0.473065,0.0254411,0.761187,0.423411
34837,0,0,0,0,0.115811,0.146031,0.28912,0.376555,1,1,1,1,0.523942,0.530066,0.589266,0.302023,0.752415,0.0523255,0.255376,0.049513,0.301737,0.603449,0.896435,0.878068,0.607312,0.00924572,0.193111,0.424412
34838,0,0,0,0,0.248791,0.306406,0.550528,0.836401,1,1,1,1,0.598647,0.28116,0.404799,0.0717119,0.306601,0.165986,0.495123,0.772355,0.225065,0.504407,0.607199,0.749007,0.0344727,0.196465,0.0510299,0.786888
34839,0,0,0,0,0.163745,0.417506,0.748018,0.973083,1,1,1,1,0.909855,0.732836,0.428596,0.517167,0.742082,0.621708,0.941579,0.888112,0.998263,0.05739,0.177233,0.59691,0.33855,0.582032,0.668622,0.645152
34840,0,0,0,0,0.0707928,0.448127,0.505517,0.688943,1,1,1,1,0.668152,0.0247052,0.72209,0.702625,0.22117,0.77312,0.489513,0.469961,0.0795256,0.325914,0.020489,0.98938,0.0587494,0.449085,0.506547,0.800831
34841,0,0,0,0,0.358622,0.622561,0.684536,0.744044,1,1,1,1,0.866176,0.665966,0.844067,0.448208,0.334588,0.489218,0.196225,0.498333,0.906725,0.169308,0.166485,0.93143,0.891398,0.869109,0.1526,0.664518
34842,0,0,0,0,0.433625,0.5269,0.730871,0.743668,1,1,1,1,0.64305,0.733424,0.743285,0.0921356,0.239971,0.544116,0.162928,0.688098,0.233059,0.231984,0.193615,0.0992352,0.89795,0.0376815,0.547443,0.232538
34843,0,0,0,0,0.038331,0.0970238,0.330083,0.87443,1,1,1,1,0.912976,0.897356,0.365055,0.804375,0.766465,0.517655,0.468893,0.125087,0.140217,0.212937,0.809623,0.783267,0.946361,0.552908,0.875403,0.186332
34844,0,0,0,0,0.0891777,0.906673,0.920584,0.948961,1,1,1,1,0.270315,0.0680446,0.429318,0.168266,0.105726,0.976761,0.400804,0.632626,0.720429,0.131675,0.0662509,0.633406,0.0290316,0.431306,0.43778,0.795497
34845,0,0,0,0,0.116301,0.625563,0.83673,0.933129,1,1,1,1,0.11961,0.730207,0.872445,0.0659705,0.283115,0.747847,0.252302,0.380139,0.786178,0.126732,0.710222,0.0564937,0.194777,0.13954,0.224759,0.300503
34846,0,0,0,0,0.0891168,0.252472,0.875295,0.895813,1,1,1,1,0.757239,0.99938,0.470136,0.78627,0.430686,0.907916,0.581767,0.379647,0.814589,0.502352,0.468825,0.934199,0.232559,0.341269,0.000169407,0.515674
34847,0,0,0,0,0.076658,0.617327,0.891247,0.907388,1,1,1,1,0.379204,0.606035,0.931789,0.573981,0.745575,0.156548,0.874485,0.861876,0.782112,0.807614,0.698606,0.53935,0.806994,0.168742,0.325621,0.23768
34848,0,0,0,0,0.26727,0.480171,0.713371,0.905758,1,1,1,1,0.40974,0.0861517,0.825446,0.642299,0.427421,0.825616,0.157973,0.516538,0.0780874,0.0537854,0.391833,0.457292,0.65982,0.323622,0.0312731,0.405395
34849,0,0,0,0,0.244653,0.298439,0.405483,0.831673,1,1,1,1,0.965877,0.801633,0.520365,0.134618,0.127253,0.758046,0.211276,0.0346417,0.375373,0.102524,0.444382,0.461524,0.92797,0.0866805,0.888945,0.753585
34850,0,0,0,0,0.217778,0.59315,0.826919,0.942695,1,1,1,1,0.797317,0.288964,0.958259,0.120939,0.320237,0.363653,0.60111,0.225995,0.630924,0.863392,0.939367,0.5968,0.665024,0.459732,0.731419,0.792278
34851,0,0,0,0,0.222986,0.393644,0.853909,0.868468,1,1,1,1,0.045219,0.271301,0.0546743,0.973189,0.357982,0.94362,0.726774,0.602635,0.349103,0.558447,0.901074,0.14642,0.847411,0.859332,0.267359,0.167649
34852,0,0,0,0,0.247999,0.601964,0.870006,0.951067,1,1,1,1,0.73186,0.33301,0.45071,0.396884,0.792742,0.182128,0.189162,0.0105197,0.124824,0.0160816,0.60367,0.170043,0.287383,0.658344,0.143231,0.645364
34853,0,0,0,0,0.551221,0.718138,0.842962,0.973428,1,1,1,1,0.428452,0.149073,0.0974868,0.275863,0.00840526,0.364846,0.443512,0.231391,0.233314,0.837156,0.0853001,0.965174,0.170166,0.53601,0.362058,0.962908
34854,0,0,0,0,0.136918,0.174069,0.250805,0.484119,1,1,1,1,0.567302,0.577098,0.0130047,0.854685,0.235442,0.156236,0.500049,0.837405,0.0262417,0.748049,0.788472,0.454694,0.897122,0.885959,0.730557,0.905527
34855,0,0,0,0,0.284608,0.488569,0.51481,0.767671,1,1,1,1,0.0112249,0.222218,0.449293,0.181391,0.758227,0.811351,0.144299,0.476366,0.362572,0.117727,0.319328,0.929874,0.694824,0.332332,0.784559,0.930266
34856,0,0,0,0,0.211045,0.429034,0.437671,0.800243,1,1,1,1,0.0326567,0.556144,0.969504,0.929778,0.442103,0.700061,0.835305,0.692908,0.874131,0.972223,0.177027,0.885356,0.19444,0.62632,0.0667464,0.952668
34857,0,0,0,0,0.412688,0.597024,0.627769,0.753638,1,1,1,1,0.328772,0.748361,0.730117,0.0235965,0.0806936,0.514676,0.953862,0.569262,0.799284,0.721534,0.0840723,0.831941,0.277678,0.0535764,0.761719,0.71978
34858,0,0,0,0,0.097147,0.498025,0.543706,0.698741,1,1,1,1,0.569247,0.589715,0.513124,0.763687,0.216034,0.579871,0.716355,0.653705,0.790916,0.145389,0.453948,0.119688,0.89375,0.184065,0.143285,0.974443
34859,0,0,0,0,0.155755,0.688281,0.737997,0.946671,1,1,1,1,0.818681,0.627778,0.329966,0.0963584,0.681354,0.0916847,0.816139,0.434992,0.688709,0.228827,0.0627606,0.257955,0.818542,0.575885,0.0216422,0.0345761
34860,0,0,0,0,0.0394086,0.266796,0.633421,0.944712,1,1,1,1,0.883386,0.14223,0.0663593,0.777135,0.326295,0.209644,0.751579,0.0250365,0.306791,0.295284,0.523062,0.125472,0.923062,0.853028,0.22183,0.604417
34861,0,0,0,0,0.0631156,0.301757,0.363274,0.824819,1,1,1,1,0.102169,0.891376,0.0853378,0.678054,0.913018,0.119914,0.833809,0.651015,0.808195,0.78048,0.534401,0.950425,0.84684,0.311537,0.276721,0.0564836
34862,0,0,0,0,0.0287889,0.3198,0.53932,0.711389,1,1,1,1,0.488746,0.281462,0.677846,0.710576,0.885879,0.622559,0.748546,0.925287,0.255979,0.0153416,0.0274565,0.147356,0.100679,0.70551,0.0603739,0.220593
34863,0,0,0,0,0.0714711,0.534266,0.682915,0.938895,1,1,1,1,0.245791,0.979214,0.16664,0.557327,0.255935,0.223123,0.620443,0.557692,0.586398,0.978843,0.38251,0.0751441,0.260305,0.0603566,0.785721,0.146184
34864,0,0,0,0,0.0533209,0.281574,0.639719,0.69251,1,1,1,1,0.549608,0.0989276,0.0862502,0.650287,0.804438,0.146624,0.870881,0.343758,0.858014,0.89967,0.663558,0.103804,0.878884,0.830198,0.661131,0.134818
34865,0,0,0,0,0.105625,0.649058,0.848074,0.990061,1,1,1,1,0.260417,0.0750204,0.714863,0.520722,0.135377,0.500583,0.666905,0.818292,0.0348494,0.738377,0.757187,0.584457,0.837304,0.843437,0.234744,0.641742
34866,0,0,0,0,0.0810044,0.42259,0.497383,0.740196,1,1,1,1,0.951879,0.884178,0.479255,0.61301,0.0189967,0.532576,0.894584,0.711507,0.172295,0.155001,0.786527,0.887158,0.675722,0.921904,0.387741,0.342628
34867,0,0,0,0,0.206441,0.378735,0.638427,0.967394,1,1,1,1,0.00704755,0.918309,0.34082,0.241792,0.560051,0.330881,0.347417,0.545551,0.178955,0.352712,0.194609,0.130834,0.23689,0.673864,0.743844,0.255887
34868,0,0,0,0,0.585104,0.672481,0.76406,0.916693,1,1,1,1,0.793428,0.753921,0.265893,0.46915,0.675825,0.653634,0.811778,0.416021,0.0762245,0.892783,0.913404,0.083272,0.811091,0.254224,0.325064,0.371142
34869,0,0,0,0,0.28987,0.331129,0.351521,0.366094,1,1,1,1,0.0251926,0.111302,0.894893,0.262083,0.785166,0.638737,0.517969,0.991607,0.277164,0.485363,0.370342,0.0705925,0.239283,0.636235,0.539743,0.915108
34870,0,0,0,0,0.231305,0.252155,0.381551,0.658716,1,1,1,1,0.244304,0.244533,0.449366,0.0553947,0.498757,0.77443,0.426537,0.0838613,0.446911,0.34323,0.847921,0.472104,0.454532,0.742814,0.734186,0.239698
34871,0,0,0,0,0.0501907,0.117642,0.346807,0.564553,1,1,1,1,0.737518,0.601648,0.729308,0.976802,0.237883,0.269051,0.89191,0.527753,0.620572,0.223039,0.893847,0.864876,0.467573,0.343213,0.92027,0.966329
34872,0,0,0,0,0.300125,0.629228,0.679553,0.982856,1,1,1,1,0.690037,0.898112,0.036657,0.144569,0.640926,0.770843,0.384268,0.0224774,0.0229985,0.615573,0.681193,0.760517,0.21722,0.410502,0.737318,0.455103
34873,0,0,0,0,0.650952,0.709611,0.732609,0.897875,1,1,1,1,0.852268,0.876702,0.165,0.31984,0.219915,0.0852708,0.28617,0.337557,0.432078,0.33636,0.902111,0.122115,0.234472,0.938768,0.266684,0.875398
34874,0,0,0,0,0.219519,0.31795,0.355878,0.651597,1,1,1,1,0.266525,0.579069,0.493126,0.483745,0.98957,0.230444,0.938848,0.669123,0.859672,0.921704,0.969248,0.71194,0.798406,0.134248,0.03178,0.0183209
34875,0,0,0,0,0.222218,0.362546,0.380466,0.899816,1,1,1,1,0.65431,0.257989,0.773712,0.888782,0.196756,0.0403967,0.76418,0.906367,0.691349,0.662055,0.638976,0.957873,0.241123,0.132102,0.441618,0.230694
34876,0,0,0,0,0.379886,0.591159,0.688537,0.835888,1,1,1,1,0.30217,0.869064,0.934158,0.100576,0.00331235,0.965938,0.118897,0.222831,0.283888,0.474775,0.874428,0.938198,0.732764,0.648141,0.826979,0.929521
34877,0,0,0,0,0.0918266,0.375714,0.681488,0.720055,1,1,1,1,0.253214,0.474864,0.337759,0.494337,0.606966,0.779377,0.725031,0.969512,0.159844,0.624847,0.19173,0.462014,0.493911,0.125888,0.562591,0.497223
34878,0,0,0,0,0.204631,0.428184,0.588028,0.705777,1,1,1,1,0.156264,0.594483,0.313912,0.889028,0.242624,0.140891,0.818548,0.931161,0.73205,0.654436,0.311047,0.985264,0.1293,0.648807,0.479601,0.736266
34879,0,0,0,0,0.157961,0.308936,0.677791,0.94574,1,1,1,1,0.829478,0.897508,0.0500423,0.323389,0.0233959,0.612633,0.820613,0.115223,0.294121,0.540668,0.490937,0.450385,0.135151,0.804849,0.339412,0.377775
34880,0,0,0,0,0.241799,0.320766,0.419866,0.947678,1,1,1,1,0.812397,0.619984,0.663054,0.941697,0.26879,0.142655,0.677963,0.696975,0.347286,0.38374,0.285003,0.176764,0.281248,0.335045,0.500153,0.304644
34881,0,0,0,0,0.144893,0.269044,0.492179,0.621614,1,1,1,1,0.861434,0.910803,0.692184,0.996585,0.715652,0.031596,0.37436,0.661393,0.189557,0.683296,0.339183,0.00195394,0.30328,0.00223768,0.943651,0.57207
34882,0,0,0,0,0.298961,0.722241,0.802348,0.991905,1,1,1,1,0.00535411,0.554047,0.668943,0.286602,0.889092,0.169096,0.591246,0.83677,0.489863,0.011112,0.0785686,0.351296,0.921915,0.770752,0.347881,0.637568
