ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4
4120,0,0,0,0,0.665305,1,1,1,1,0.880838,0.851801,0.542773,0.330527,0.301871,0.373318,0.89397,0.790832,0.651766,0.86305
4121,0,0,0,0,0.532121,1,1,1,1,0.333718,0.317577,0.302819,0.506329,0.546608,0.735197,0.523587,0.81854,0.362857,0.717547
4122,0,0,0,0,0.588888,1,1,1,1,0.190121,0.728302,0.836132,0.822163,0.888862,0.832083,0.605881,0.737087,0.511738,0.486719
4123,0,0,0,0,0.891842,1,1,1,1,0.0545111,0.817246,0.890759,0.427829,0.711215,0.681591,0.0795952,0.574265,0.346895,0.413313
4124,0,0,0,0,0.889079,1,1,1,1,0.649714,0.919642,0.43845,0.384911,0.44323,0.25699,0.747768,0.160777,0.789111,0.937889
4125,0,0,0,0,0.669897,1,1,1,1,0.625243,0.760052,0.777941,0.457326,0.365933,0.515028,0.969064,0.852651,0.103916,0.0235748
4126,0,0,0,0,0.863955,1,1,1,1,0.994675,0.451404,0.381112,0.676265,0.530999,0.955377,0.0231604,0.944313,0.847218,0.672874
4127,0,0,0,0,0.503494,1,1,1,1,0.285668,0.0577855,0.307185,0.542658,0.805554,0.467961,0.331769,0.743443,0.357041,0.957011
4128,0,0,0,0,0.85838,1,1,1,1,0.134982,0.414337,0.869427,0.65001,0.383401,0.722078,0.753926,0.406975,0.391975,0.7486
4129,0,0,0,0,0.178686,1,1,1,1,0.773087,0.424865,0.389379,0.728464,0.448026,0.333692,0.575683,0.1209,0.197647,0.861351
4130,0,0,0,0,0.107125,1,1,1,1,0.504832,0.404009,0.98424,0.972793,0.735777,0.727682,0.329834,0.692788,0.231176,0.464816
4131,0,0,0,0,0.0422169,1,1,1,1,0.100603,0.114826,0.490526,0.822682,0.868751,0.897501,0.214657,0.617351,0.755881,0.987744
4132,0,0,0,0,0.55725,1,1,1,1,0.14526,0.716208,0.490243,0.478952,0.29189,0.611143,0.676599,0.153241,0.789829,0.18143
4133,0,0,0,0,0.0636983,1,1,1,1,0.774069,0.154223,0.293028,0.501751,0.484057,0.985816,0.732927,0.948873,0.0929413,0.833531
4134,0,0,0,0,0.57482,1,1,1,1,0.583467,0.656212,0.93245,0.480968,0.870869,0.549801,0.236849,0.858613,0.592018,0.382109
4135,0,0,0,0,0.873314,1,1,1,1,0.0822607,0.861061,0.866711,0.693404,0.53766,0.0199521,0.483233,0.71909,0.577202,0.257301
4136,0,0,0,0,0.981722,1,1,1,1,0.87023,0.759052,0.357371,0.856046,0.491979,0.306243,0.948987,0.32551,0.369942,0.532454
4137,0,0,0,0,0.493441,1,1,1,1,0.302391,0.0134224,0.852591,0.852192,0.250271,0.711203,0.44421,0.632381,0.286024,0.526471
4138,0,0,0,0,0.719461,1,1,1,1,0.152735,0.219875,0.0311012,0.172687,0.703107,0.750191,0.749889,0.960409,0.623505,0.620119
4139,0,0,0,0,0.971028,1,1,1,1,0.980875,0.476164,0.21144,0.287119,0.425151,0.53695,0.65706,0.957606,0.518673,0.959451
4140,0,0,0,0,0.378223,1,1,1,1,0.371263,0.811643,0.221299,0.0824668,0.255854,0.85368,0.368491,0.782325,0.347121,0.521225
4141,0,0,0,0,0.596617,1,1,1,1,0.693912,0.705307,0.128414,0.443801,0.665716,0.751919,0.0639195,0.385177,0.732794,0.540084
4142,0,0,0,0,0.115168,1,1,1,1,0.0199127,0.965235,0.133568,0.676973,0.922841,0.65224,0.636424,0.893869,0.0235036,0.448067
4143,0,0,0,0,0.193752,1,1,1,1,0.10597,0.703921,0.968848,0.474461,0.486246,0.31597,0.995686,0.488445,0.694193,0.689598
4144,0,0,0,0,0.702638,1,1,1,1,0.822607,0.133399,0.859467,0.574525,0.197318,0.244644,0.30732,0.737402,0.841261,0.327232
4145,0,0,0,0,0.792617,1,1,1,1,0.974829,0.00420495,0.625479,0.627069,0.640629,0.519348,0.650572,0.0886962,0.634516,0.756543
4146,0,0,0,0,0.0496871,1,1,1,1,0.603365,0.231004,0.278863,0.919335,0.22669,0.767308,0.613527,0.916288,0.96106,0.436134
4147,0,0,0,0,0.649416,1,1,1,1,0.820527,0.010659,0.247005,0.065171,0.317979,0.984408,0.906432,0.645211,0.687045,0.881261
4148,0,0,0,0,0.146448,1,1,1,1,0.312524,0.50833,0.290045,0.831872,0.158902,0.378741,0.466388,0.915445,0.171358,0.0697524
4149,0,0,0,0,0.0494068,1,1,1,1,0.450221,0.989087,0.373139,0.217529,0.602614,0.289427,0.178588,0.0387477,0.339114,0.999115
4150,0,0,0,0,0.360309,1,1,1,1,0.586119,0.0642864,0.367385,0.570527,0.970719,0.0125961,0.257572,0.851979,0.662012,0.570097
4151,0,0,0,0,0.927196,1,1,1,1,0.952056,0.401968,0.519211,0.330797,0.868356,0.434656,0.502155,0.938109,0.581104,0.952376
4152,0,0,0,0,0.411895,1,1,1,1,0.954243,0.169905,0.52981,0.243669,0.348494,0.568557,0.582783,0.347609,0.617964,0.168902
4153,0,0,0,0,0.969067,1,1,1,1,0.985349,0.739429,0.382614,0.997946,0.997002,0.234593,0.659957,0.567098,0.594902,0.612014
4154,0,0,0,0,0.567248,1,1,1,1,0.114113,0.942811,0.837423,0.548769,0.444966,0.775531,0.129873,0.397343,0.702727,0.0841157
4155,0,0,0,0,0.8189,1,1,1,1,0.232537,0.327785,0.915742,0.801094,0.910568,0.26335,0.419058,0.0794706,0.675246,0.404407
4156,0,0,0,0,0.617135,1,1,1,1,0.0578598,0.402353,0.815902,0.292453,0.0623103,0.383,0.887356,0.674324,0.352067,0.00146887
4157,0,0,0,0,0.0920115,1,1,1,1,0.18949,0.550238,0.0621015,0.965021,0.680111,0.459444,0.667748,0.764226,0.0266923,0.900285
4158,0,0,0,0,0.927197,1,1,1,1,0.942434,0.701379,0.0025797,0.205784,0.120437,0.0820502,0.88103,0.524844,0.90095,0.93889
4159,0,0,0,0,0.670405,1,1,1,1,0.716852,0.231343,0.989507,0.0998522,0.118699,0.663831,0.451919,0.120168,0.280966,0.641409
4160,0,0,0,0,0.875841,1,1,1,1,0.343068,0.60643,0.350516,0.802512,0.274178,0.114743,0.829205,0.174463,0.206754,0.771638
4161,0,0,0,0,0.0286858,1,1,1,1,0.209334,0.977423,0.996278,0.291384,0.858453,0.521122,0.192334,0.797343,0.448319,0.909186
4162,0,0,0,0,0.708796,1,1,1,1,0.437826,0.00903858,0.147385,0.101657,0.460958,0.267552,0.382624,0.102366,0.937957,0.725692
4163,0,0,0,0,0.10647,1,1,1,1,0.288474,0.528204,0.982974,0.403216,0.357409,0.157437,0.609971,0.129047,0.0332782,0.819304
4164,0,0,0,0,0.221248,1,1,1,1,0.0295561,0.110689,0.964922,0.550678,0.303023,0.762265,0.998997,0.212209,0.790951,0.436823
4165,0,0,0,0,0.175,1,1,1,1,0.938335,0.53848,0.682206,0.205887,0.921104,0.784572,0.143845,0.646796,0.493368,0.432319
4166,0,0,0,0,0.375499,1,1,1,1,0.476343,0.835535,0.532408,0.63378,0.445506,0.661455,0.667058,0.26481,0.767924,0.696614
4167,0,0,0,0,0.221592,1,1,1,1,0.732847,0.247292,0.678522,0.495112,0.246289,0.890731,0.286062,0.683112,0.111979,0.224398
4168,0,0,0,0,0.841983,1,1,1,1,0.794184,0.430285,0.142696,0.578756,0.57413,0.789491,0.0721249,0.00644855,0.964491,0.548468
4169,0,0,0,0,0.793211,1,1,1,1,0.496899,0.182247,0.287489,0.158354,0.849305,0.552299,0.926278,0.545919,0.927798,0.659125
4170,0,0,0,0,0.0949815,1,1,1,1,0.606319,0.154236,0.0395003,0.49705,0.440299,0.722612,0.609029,0.664696,0.944204,0.403213
4171,0,0,0,0,0.78481,1,1,1,1,0.0868996,0.98197,0.669111,0.876391,0.0540946,0.67556,0.840882,0.602562,0.517543,0.337781
4172,0,0,0,0,0.235774,1,1,1,1,0.805032,0.496135,0.634115,0.357331,0.422413,0.180034,0.285129,0.0815376,0.973246,0.891448
4173,0,0,0,0,0.38271,1,1,1,1,0.0127461,0.388498,0.676073,0.735358,0.997527,0.340769,0.679562,0.40074,0.435751,0.766462
4174,0,0,0,0,0.31765,1,1,1,1,0.104862,0.642852,0.436805,0.780422,0.483734,0.039367,0.297966,0.821515,0.824177,0.102998
4175,0,0,0,0,0.025405,1,1,1,1,0.458291,0.460329,0.740062,0.638326,0.745459,0.8216,0.611571,0.636907,0.0573741,0.624318
4176,0,0,0,0,0.448551,1,1,1,1,0.733447,0.359676,0.0229321,0.0742161,0.0392375,0.423673,0.509967,0.805699,0.806383,0.614829
4177,0,0,0,0,0.256544,1,1,1,1,0.243187,0.395251,0.932286,0.282554,0.693216,0.753801,0.106731,0.796215,0.0714506,0.565022
4178,0,0,0,0,0.798913,1,1,1,1,0.811513,0.203348,0.00200256,0.633113,0.81492,0.638909,0.690487,0.439237,0.664314,0.423934
4179,0,0,0,0,0.0181968,1,1,1,1,0.687246,0.49815,0.83815,0.110919,0.00811699,0.643849,0.917302,0.622946,0.0924007,0.160489
4180,0,0,0,0,0.318145,1,1,1,1,0.0246865,0.443044,0.711413,0.778487,0.549775,0.507628,0.849938,0.114797,0.764172,0.661451
4181,0,0,0,0,0.907136,1,1,1,1,0.766174,0.294564,0.133065,0.405084,0.985052,0.572302,0.069398,0.408986,0.371215,0.756644
4182,0,0,0,0,0.388398,1,1,1,1,0.209365,0.867563,0.915253,0.853214,0.784865,0.538199,0.945615,0.945354,0.556395,0.970301
4183,0,0,0,0,0.554742,1,1,1,1,0.267809,0.748789,0.938172,0.775437,0.598727,0.0529694,0.539608,0.260178,0.371115,0.305783
4184,0,0,0,0,0.404472,1,1,1,1,0.504179,0.710867,0.539794,0.0764813,0.780265,0.948779,0.447696,0.536909,0.855915,0.657061
4185,0,0,0,0,0.17498,1,1,1,1,0.771168,0.510275,0.189337,0.309367,0.45589,0.134692,0.865762,0.426191,0.523089,0.133571
4186,0,0,0,0,0.465266,1,1,1,1,0.461262,0.909008,0.773707,0.514231,0.448616,0.0338849,0.885346,0.754399,0.588627,0.389525
4187,0,0,0,0,0.0810382,1,1,1,1,0.128421,0.466006,0.24553,0.0772004,0.913702,0.782439,0.933116,0.570763,0.186912,0.704284
4188,0,0,0,0,0.921991,1,1,1,1,0.376249,0.0136504,0.536928,0.510941,0.879413,0.963119,0.0340299,0.0129837,0.1381,0.495292
4189,0,0,0,0,0.750399,1,1,1,1,0.911806,0.00952254,0.370608,0.945691,0.894868,0.125007,0.534319,0.284393,0.590272,0.66274
4190,0,0,0,0,0.39099,1,1,1,1,0.835803,0.73994,0.664101,0.618242,0.673056,0.234864,0.805154,0.377339,0.315902,0.181403
4191,0,0,0,0,0.231187,1,1,1,1,0.852831,0.692343,0.270403,0.81595,0.726373,0.283386,0.95405,0.221665,0.205378,0.865856
4192,0,0,0,0,0.748546,1,1,1,1,0.575985,0.811547,0.126055,0.700992,0.345866,0.410448,0.291264,0.00860574,0.160847,0.127067
4193,0,0,0,0,0.424208,1,1,1,1,0.824948,0.745309,0.421602,0.0598126,0.550462,0.798941,0.375715,0.731865,0.189931,0.228546
4194,0,0,0,0,0.675949,1,1,1,1,0.460334,0.0444959,0.150581,0.74372,0.998546,0.372246,0.949097,0.864402,0.603433,0.525083
4195,0,0,0,0,0.389713,1,1,1,1,0.729488,0.226074,0.0218152,0.139936,0.517338,0.0304209,0.300783,0.644405,0.778967,0.125732
4196,0,0,0,0,0.834301,1,1,1,1,0.200568,0.185544,0.940176,0.999509,0.56126,0.67204,0.18944,0.789805,0.0962484,0.649774
4197,0,0,0,0,0.0937483,1,1,1,1,0.24683,0.393494,0.832847,0.619075,0.342591,0.697248,0.222508,0.867674,0.373197,0.951996
4198,0,0,0,0,0.703992,1,1,1,1,0.395013,0.0919324,0.611087,0.425434,0.392716,0.255491,0.2044,0.518448,0.645205,0.404969
4199,0,0,0,0,0.637187,1,1,1,1,0.585381,0.404478,0.265252,0.257421,0.593919,0.0550569,0.353669,0.243693,0.889358,0.600499
4200,0,0,0,0,0.486011,1,1,1,1,0.722205,0.219574,0.979778,0.419453,0.442082,0.847452,0.792651,0.394078,0.9412,0.187663
4201,0,0,0,0,0.626944,1,1,1,1,0.552287,0.613097,0.878726,0.807778,0.817497,0.397174,0.452983,0.222466,0.101166,0.0383636
4202,0,0,0,0,0.469527,1,1,1,1,0.366418,0.295785,0.220863,0.421475,0.649454,0.464555,0.310833,0.249953,0.101742,0.0330375
4203,0,0,0,0,0.0459015,1,1,1,1,0.0815197,0.452491,0.911609,0.928972,0.245141,0.305687,0.870172,0.432805,0.791698,0.422458
4204,0,0,0,0,0.0173676,1,1,1,1,0.670425,0.230236,0.863399,0.0675986,0.683219,0.0858646,0.168765,0.721583,0.712809,0.535182
4205,0,0,0,0,0.753018,1,1,1,1,0.933671,0.956657,0.666822,0.398226,0.26749,0.916774,0.499968,0.300527,0.386301,0.581488
4206,0,0,0,0,0.0333257,1,1,1,1,0.29791,0.510459,0.998159,0.603598,0.380631,0.430964,0.395296,0.803089,0.476866,0.0657201
4207,0,0,0,0,0.793923,1,1,1,1,0.340264,0.133319,0.716545,0.426129,0.302084,0.438128,0.138938,0.837266,0.455496,0.0726088
4208,0,0,0,0,0.062751,1,1,1,1,0.122317,0.470835,0.0614127,0.0390918,0.970804,0.36194,0.425393,0.552292,0.114958,0.723303
4209,0,0,0,0,0.921235,1,1,1,1,0.113117,0.326901,0.443382,0.544081,0.722196,0.246471,0.020947,0.787916,0.279797,0.361211
4210,0,0,0,0,0.469722,1,1,1,1,0.996342,0.78734,0.223319,0.434471,0.926278,0.0605846,0.889967,0.998887,0.854508,0.012284
4211,0,0,0,0,0.526972,1,1,1,1,0.91592,0.0513757,0.440526,0.27786,0.476769,0.992817,0.392818,0.200072,0.0555682,0.505936
4212,0,0,0,0,0.219516,1,1,1,1,0.49895,0.0500169,0.249169,0.745422,0.0709639,0.0370849,0.0252186,0.432175,0.95832,0.0215608
4213,0,0,0,0,0.409658,1,1,1,1,0.181639,0.456031,0.145793,0.242223,0.345998,0.14468,0.0967308,0.358282,0.614402,0.012651
4214,0,0,0,0,0.239282,1,1,1,1,0.0549279,0.290511,0.886426,0.0477451,0.683329,0.0864979,0.103313,0.189265,0.61347,0.602263
4215,0,0,0,0,0.850496,1,1,1,1,0.862639,0.347685,0.310246,0.899724,0.372904,0.742421,0.858044,0.394464,0.961937,0.0396823
4216,0,0,0,0,0.681798,1,1,1,1,0.10773,0.281905,0.196494,0.25241,0.378636,0.554776,0.866812,0.391287,0.964433,0.92174
4217,0,0,0,0,0.0227471,1,1,1,1,0.850859,0.969485,0.365128,0.937357,0.0727987,0.554393,0.550827,0.675062,0.793675,0.413466
4218,0,0,0,0,0.492821,1,1,1,1,0.10392,0.31319,0.395651,0.846341,0.171234,0.790115,0.808278,0.210916,0.640611,0.916008
4219,0,0,0,0,0.926457,1,1,1,1,0.837104,0.168418,0.871457,0.39188,0.0352308,0.262745,0.356313,0.956971,0.944543,0.207172
4220,0,0,0,0,0.422013,1,1,1,1,0.309671,0.14453,0.999255,0.864064,0.695357,0.674317,0.657738,0.108823,0.697065,0.761659
4221,0,0,0,0,0.500705,1,1,1,1,0.0927152,0.608,0.593247,0.88283,0.416278,0.804163,0.523441,0.332286,0.296984,0.360545
4222,0,0,0,0,0.460441,1,1,1,1,0.168441,0.752425,0.535935,0.431186,0.108739,0.492907,0.375729,0.315911,0.419363,0.6854
4223,0,0,0,0,0.576861,1,1,1,1,0.418618,0.549464,0.155798,0.0929358,0.207202,0.264622,0.79,0.968861,0.686635,0.882716
4224,0,0,0,0,0.401958,1,1,1,1,0.279882,0.765546,0.993139,0.0840444,0.288987,0.325425,0.381028,0.649532,0.82613,0.54947
4225,0,0,0,0,0.591249,1,1,1,1,0.362065,0.980656,0.510696,0.854972,0.356385,0.826607,0.274335,0.041785,0.287048,0.692953
4226,0,0,0,0,0.22415,1,1,1,1,0.442846,0.785889,0.798451,0.707468,0.575889,0.767311,0.394103,0.458605,0.344172,0.673984
4227,0,0,0,0,0.669182,1,1,1,1,0.337311,0.758029,0.513137,0.662736,0.139057,0.16267,0.488866,0.688527,0.564627,0.850931
4228,0,0,0,0,0.459079,1,1,1,1,0.0753237,0.705902,0.0255671,0.901931,0.980237,0.0673521,0.188979,0.67319,0.658601,0.631825
4229,0,0,0,0,0.165409,1,1,1,1,0.457052,0.339293,0.034968,0.224363,0.733396,0.493573,0.568535,0.40738,0.717723,0.905846
4230,0,0,0,0,0.614281,1,1,1,1,0.230861,0.568582,0.304466,0.39353,0.0574482,0.992993,0.958157,0.908379,0.662175,0.0334811
4231,0,0,0,0,0.09551,1,1,1,1,0.687742,0.935412,0.594518,0.755094,0.124391,0.267708,0.413695,0.756217,0.726787,0.870747
4232,0,0,0,0,0.138074,1,1,1,1,0.761755,0.0951096,0.828906,0.255328,0.663645,0.236286,0.973051,0.569491,0.401695,0.203912
4233,0,0,0,0,0.524493,1,1,1,1,0.706161,0.597442,0.195522,0.699153,0.5556,0.103901,0.361328,0.589081,0.718182,0.04907
4234,0,0,0,0,0.183715,1,1,1,1,0.312701,0.804164,0.648884,0.580409,0.217859,0.405101,0.307196,0.0886055,0.500611,0.0689518
4235,0,0,0,0,0.0986852,1,1,1,1,0.329517,0.32428,0.84736,0.565803,0.297331,0.416851,0.967498,0.501243,0.554925,0.673658
4236,0,0,0,0,0.587373,1,1,1,1,0.750447,0.372811,0.654285,0.854348,0.734139,0.243365,0.57253,0.783209,0.767858,0.885231
4237,0,0,0,0,0.166068,1,1,1,1,0.416742,0.46564,0.805232,0.821844,0.772836,0.893838,0.322455,0.841788,0.077553,0.651972
4238,0,0,0,0,0.231742,1,1,1,1,0.924913,0.217774,0.463399,0.341764,0.185272,0.964642,0.896689,0.85893,0.0633277,0.647136
4239,0,0,0,0,0.424884,1,1,1,1,0.717612,0.501483,0.965881,0.960978,0.0740132,0.749091,0.728836,0.959244,0.336464,0.145579
4240,0,0,0,0,0.159623,1,1,1,1,0.141696,0.967422,0.19772,0.0355343,0.289877,0.0395079,0.113087,0.941848,0.205576,0.0380004
4241,0,0,0,0,0.425073,1,1,1,1,0.668975,0.379765,0.344895,0.633618,0.276454,0.203825,0.696945,0.92359,0.435567,0.414558
4242,0,0,0,0,0.217372,1,1,1,1,0.401448,0.375536,0.499086,0.150539,0.104372,0.45833,0.487003,0.24995,0.883214,0.6287
4243,0,0,0,0,0.195086,1,1,1,1,0.0809334,0.664234,0.507249,0.120441,0.777321,0.449098,0.326017,0.815322,0.608721,0.994992
4244,0,0,0,0,0.115649,1,1,1,1,0.953616,0.62861,0.47154,0.157441,0.325555,0.39513,0.593008,0.740113,0.820203,0.994456
4245,0,0,0,0,0.924932,1,1,1,1,0.319289,0.144995,0.220021,0.777619,0.631998,0.469971,0.660833,0.260698,0.687343,0.741766
4246,0,0,0,0,0.811827,1,1,1,1,0.194593,0.862207,0.702253,0.643691,0.188225,0.517575,0.252411,0.183217,0.712661,0.206027
4247,0,0,0,0,0.0959276,1,1,1,1,0.184201,0.363468,0.137382,0.579331,0.956476,0.877496,0.399533,0.950932,0.993145,0.718822
4248,0,0,0,0,0.761248,1,1,1,1,0.213165,0.496442,0.727926,0.683136,0.157274,0.988624,0.37048,0.89904,0.913555,0.565073
4249,0,0,0,0,0.0306694,1,1,1,1,0.615808,0.208763,0.949473,0.133383,0.461174,0.13269,0.846044,0.667201,0.944517,0.0302446
4250,0,0,0,0,0.224373,1,1,1,1,0.081899,0.609575,0.987145,0.959395,0.00910877,0.938078,0.952539,0.727931,0.0340052,0.165705
4251,0,0,0,0,0.991408,1,1,1,1,0.761931,0.848841,0.381647,0.750555,0.219321,0.280688,0.66411,0.784393,0.0419354,0.279919
4252,0,0,0,0,0.139347,1,1,1,1,0.413301,0.454331,0.124097,0.259345,0.121532,0.0686141,0.28959,0.152202,0.150513,0.899165
4253,0,0,0,0,0.242225,1,1,1,1,0.109908,0.908274,0.0774248,0.0624472,0.636205,0.11143,0.228152,0.860578,0.873361,0.0769929
4254,0,0,0,0,0.528195,1,1,1,1,0.623916,0.296314,0.522912,0.288026,0.080707,0.564848,0.567945,0.0738636,0.556256,0.981246
4255,0,0,0,0,0.337619,1,1,1,1,0.680353,0.240591,0.649727,0.748967,0.530181,0.801929,0.89948,0.429346,0.941276,0.00938819
4256,0,0,0,0,0.673294,1,1,1,1,0.0187009,0.0718354,0.973824,0.130131,0.299987,0.834402,0.00349207,0.37698,0.0766266,0.627408
4257,0,0,0,0,0.705216,1,1,1,1,0.599539,0.915434,0.754001,0.164387,0.483379,0.827864,0.720643,0.464625,0.356059,0.400996
4258,0,0,0,0,0.130667,1,1,1,1,0.00578594,0.149963,0.235397,0.807715,0.0494434,0.664742,0.748991,0.0588316,0.00236162,0.767692
4259,0,0,0,0,0.444157,1,1,1,1,0.976186,0.897823,0.430654,0.810587,0.901315,0.807634,0.887214,0.528723,0.480928,0.486753
4260,0,0,0,0,0.922742,1,1,1,1,0.234929,0.65114,0.927536,0.0627932,0.371783,0.392161,0.418852,0.772778,0.0973777,0.424638
4261,0,0,0,0,0.646858,1,1,1,1,0.332775,0.232353,0.972185,0.997517,0.981344,0.0310166,0.999879,0.749036,0.161684,0.976064
4262,0,0,0,0,0.811759,1,1,1,1,0.592338,0.786652,0.548173,0.399972,0.673866,0.0768959,0.8809,0.160619,0.521053,0.115829
4263,0,0,0,0,0.254466,1,1,1,1,0.448589,0.178623,0.183542,0.840751,0.597475,0.95632,0.938128,0.0221128,0.879062,0.270903
4264,0,0,0,0,0.0310155,1,1,1,1,0.851247,0.26842,0.235809,0.882263,0.268299,0.984845,0.0439469,0.244364,0.631703,0.636285
4265,0,0,0,0,0.211609,1,1,1,1,0.179876,0.0362571,0.704882,0.256772,0.917158,0.865501,0.777825,0.0329869,0.67726,0.226415
4266,0,0,0,0,0.544617,1,1,1,1,0.860802,0.0671654,0.809084,0.817122,0.0052939,0.831197,0.696184,0.276197,0.0856625,0.54743
4267,0,0,0,0,0.146183,1,1,1,1,0.321472,0.429694,0.812917,0.306317,0.473641,0.0572801,0.93802,0.109926,0.0882956,0.117897
4268,0,0,0,0,0.446075,1,1,1,1,0.793177,0.374669,0.0633401,0.658678,0.152495,0.096327,0.335938,0.378909,0.307936,0.19674
4269,0,0,0,0,0.68717,1,1,1,1,0.117021,0.0138616,0.451369,0.948217,0.710045,0.727566,0.03388,0.257476,0.272183,0.355352
4270,0,0,0,0,0.0922556,1,1,1,1,0.0850996,0.661669,0.16081,0.14238,0.599689,0.270736,0.230675,0.717586,0.416918,0.0238525
4271,0,0,0,0,0.229069,1,1,1,1,0.480259,0.68253,0.24475,0.576586,0.0184682,0.62366,0.884522,0.215208,0.0697343,0.00154259
4272,0,0,0,0,0.0445706,1,1,1,1,0.521103,0.94976,0.939115,0.248669,0.98364,0.196591,0.520852,0.338992,0.88376,0.605951
4273,0,0,0,0,0.654943,1,1,1,1,0.748331,0.600351,0.315306,0.979006,0.317937,0.732225,0.00285897,0.410193,0.212484,0.685389
4274,0,0,0,0,0.0872494,1,1,1,1,0.789069,0.703858,0.278602,0.673591,0.919065,0.348336,0.675134,0.148135,0.869439,0.624894
4275,0,0,0,0,0.548538,1,1,1,1,0.118108,0.608534,0.28384,0.63896,0.947526,0.1676,0.244911,0.948187,0.212171,0.993242
4276,0,0,0,0,0.364355,1,1,1,1,0.527477,0.972249,0.866475,0.259702,0.975108,0.276667,0.472186,0.660497,0.93161,0.261255
4277,0,0,0,0,0.843408,1,1,1,1,0.210212,0.934846,0.28342,0.558548,0.60998,0.431555,0.427988,0.234874,0.518804,0.546096
4278,0,0,0,0,0.395459,1,1,1,1,0.802644,0.185056,0.790934,0.970244,0.429967,0.739121,0.182415,0.42321,0.287658,0.709893
4279,0,0,0,0,0.637882,1,1,1,1,0.154133,0.969595,0.370567,0.4308,0.441781,0.0310639,0.36241,0.703036,0.395419,0.572622
4280,0,0,0,0,0.29031,1,1,1,1,0.678839,0.13117,0.247862,0.110393,0.559158,0.482736,0.629198,0.105254,0.326144,0.431842
4281,0,0,0,0,0.263989,1,1,1,1,0.117078,0.402086,0.720277,0.856198,0.584502,0.143486,0.143857,0.294394,0.538945,0.29799
4282,0,0,0,0,0.794991,1,1,1,1,0.909512,0.728789,0.70577,0.940576,0.091199,0.408807,0.335994,0.663821,0.046689,0.0148331
4283,0,0,0,0,0.588352,1,1,1,1,0.294551,0.125227,0.354148,0.777288,0.754424,0.459402,0.103432,0.186266,0.749712,0.22051
4284,0,0,0,0,0.247344,1,1,1,1,0.469989,0.0767081,0.172854,0.613475,0.220565,0.467248,0.15242,0.518554,0.731237,0.0619317
4285,0,0,0,0,0.478561,1,1,1,1,0.437008,0.00250735,0.338543,0.845814,0.338502,0.00236337,0.892503,0.353335,0.797354,0.187055
4286,0,0,0,0,0.364993,1,1,1,1,0.151502,0.964343,0.232985,0.610905,0.0677747,0.419251,0.360616,0.288284,0.00760342,0.830605
4287,0,0,0,0,0.660939,1,1,1,1,0.180457,0.44408,0.585557,0.647705,0.5965,0.104112,0.378942,0.658432,0.351455,0.81595
4288,0,0,0,0,0.705666,1,1,1,1,0.689998,0.661765,0.999441,0.692361,0.554268,0.352775,0.489715,0.741323,0.831337,0.641218
4289,0,0,0,0,0.887423,1,1,1,1,0.064322,0.252122,0.773441,0.483573,0.612739,0.0617251,0.491177,0.443344,0.426718,0.671634
4290,0,0,0,0,0.175996,1,1,1,1,0.0122749,0.319339,0.483923,0.116386,0.698281,0.142355,0.467842,0.514231,0.803294,0.15784
4291,0,0,0,0,0.233257,1,1,1,1,0.802735,0.850201,0.730264,0.15551,0.339917,0.471587,0.986847,0.981134,0.177253,0.0511687
4292,0,0,0,0,0.0168915,1,1,1,1,0.950694,0.534742,0.845996,0.012419,0.0259188,0.289339,0.439137,0.697553,0.176763,0.451411
4293,0,0,0,0,0.0436807,1,1,1,1,0.660686,0.567798,0.715173,0.803041,0.0356396,0.229404,0.606335,0.193479,0.4054,0.40907
4294,0,0,0,0,0.137337,1,1,1,1,0.135664,0.56458,0.383597,0.607252,0.551426,0.364732,0.784505,0.602595,0.597989,0.735199
4295,0,0,0,0,0.205964,1,1,1,1,0.443984,0.747618,0.163256,0.733323,0.186754,0.860808,0.910086,0.638166,0.8777,0.570772
4296,0,0,0,0,0.953797,1,1,1,1,0.592873,0.373813,0.241603,0.822277,0.980148,0.435083,0.227677,0.389218,0.478764,0.363341
4297,0,0,0,0,0.237915,1,1,1,1,0.862361,0.970593,0.505224,0.227093,0.755098,0.107819,0.825081,0.490297,0.245156,0.269065
4298,0,0,0,0,0.857059,1,1,1,1,0.408412,0.00238857,0.424669,0.26922,0.912474,0.0628349,0.14692,0.483246,0.268799,0.739793
4299,0,0,0,0,0.123681,1,1,1,1,0.510402,0.562069,0.837207,0.945485,0.789746,0.226425,0.424248,0.153088,0.180222,0.286609
4300,0,0,0,0,0.610237,1,1,1,1,0.685446,0.513702,0.878778,0.793265,0.338783,0.369075,0.0384205,0.607848,0.60699,0.446832
4301,0,0,0,0,0.164834,1,1,1,1,0.0316588,0.716052,0.522711,0.0944937,0.862972,0.00595786,0.363292,0.602765,0.863017,0.873694
4302,0,0,0,0,0.043739,1,1,1,1,0.700225,0.819179,0.95458,0.92665,0.243428,0.107668,0.106872,0.530037,0.231349,0.792318
4303,0,0,0,0,0.786888,1,1,1,1,0.110127,0.585583,0.382522,0.479202,0.624004,0.990371,0.0861922,0.0708356,0.600607,0.117851
4304,0,0,0,0,0.268511,1,1,1,1,0.123319,0.212345,0.64986,0.129277,0.575637,0.252624,0.992294,0.449331,0.417458,0.692519
