ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6,PX7,PY7,PX8,PY8,PX9,PY9,PX10,PY10,PX11,PY11
75134,0,0,0,0,0.04669,0.0948068,0.103824,0.146861,0.198096,0.347585,0.415807,0.724415,1,1,1,1,0.0520546,0.387287,0.847369,0.599574,0.404665,0.427345,0.828493,0.509518,0.882583,0.0451149,0.825472,0.797284,0.912384,0.526517,0.756091,0.521684,0.764354,0.00754522,0.672745,0.530347,0.336977,0.364421,0.158406,0.710683
75135,0,0,0,0,0.0137881,0.285508,0.367964,0.429595,0.500842,0.595649,0.633093,0.74251,1,1,1,1,0.734871,0.263175,0.746435,0.139536,0.690521,0.574928,0.649055,0.573104,0.620043,0.474527,0.370388,0.532427,0.00104431,0.126479,0.0541104,0.765399,0.134024,0.726856,0.295746,0.471001,0.0912771,0.454152,0.181684,0.815692
75136,0,0,0,0,0.0404309,0.158571,0.243913,0.347661,0.475369,0.526535,0.918066,0.986424,1,1,1,1,0.69277,0.488945,0.5075,0.383291,0.0638733,0.156555,0.956395,0.683916,0.631082,0.326782,0.216343,0.632126,0.453261,0.270453,0.397525,0.587285,0.997309,0.693271,0.0582864,0.0885856,0.147423,0.23997,0.904278,0.648265
75137,0,0,0,0,0.0459873,0.256285,0.29032,0.430005,0.570618,0.584195,0.72975,0.965853,1,1,1,1,0.0340351,0.423722,0.539242,0.19059,0.380116,0.223158,0.821672,0.706899,0.439501,0.453798,0.16016,0.709954,0.851323,0.747445,0.707262,0.544594,0.805731,0.795848,0.692017,0.0457013,0.700126,0.340281,0.57118,0.618192
75138,0,0,0,0,0.123592,0.181412,0.33941,0.385397,0.604503,0.751407,0.833272,0.970627,1,1,1,1,0.58523,0.480911,0.810122,0.808388,0.302583,0.51702,0.247889,0.756381,0.67718,0.957842,0.607705,0.424624,0.665105,0.152299,0.230355,0.460953,0.844316,0.276056,0.161079,0.184597,0.847236,0.779271,0.768792,0.576986
75139,0,0,0,0,0.102357,0.374263,0.497855,0.547683,0.720629,0.729095,0.916608,0.945981,1,1,1,1,0.991534,0.779015,0.907086,0.508554,0.0269035,0.663467,0.185733,0.984746,0.271171,0.610358,0.649851,0.42347,0.840713,0.110804,0.267786,0.116769,0.271882,0.452383,0.964005,0.0511527,0.221174,0.540991,0.796276,0.560584
75140,0,0,0,0,0.134921,0.359869,0.427691,0.462226,0.584645,0.732068,0.81546,0.864016,1,1,1,1,0.695623,0.00944302,0.229183,0.722526,0.67291,0.414917,0.707273,0.944081,0.0252742,0.357123,0.367552,0.865987,0.467927,0.635337,0.982756,0.739809,0.0877201,0.94676,0.790962,0.308894,0.487751,0.587238,0.869479,0.862014
75141,0,0,0,0,0.173102,0.221382,0.332861,0.384131,0.693051,0.759156,0.799486,0.90517,1,1,1,1,0.471669,0.813829,0.150218,0.144579,0.228745,0.85749,0.0886603,0.254019,0.214613,0.456212,0.120006,0.68254,0.0915491,0.102762,0.422349,0.179269,0.049522,0.213311,0.488164,0.537273,0.800549,0.357642,0.399287,0.93547
75142,0,0,0,0,0.408887,0.563164,0.577399,0.648731,0.793018,0.870113,0.91026,0.990978,1,1,1,1,0.19796,0.483079,0.83763,0.426705,0.340569,0.926291,0.680725,0.555182,0.382502,0.800731,0.237723,0.474051,0.903493,0.660072,0.653321,0.953015,0.873383,0.141484,0.490288,0.673932,0.499126,0.889575,0.609401,0.672229
75143,0,0,0,0,0.0307964,0.217517,0.536485,0.545506,0.637457,0.654353,0.727197,0.752488,1,1,1,1,0.393339,0.400794,0.417684,0.733908,0.327085,0.0984082,0.28909,0.709587,0.899139,0.526813,0.183639,0.802632,0.186885,0.836959,0.755646,0.0602676,0.978444,0.245934,0.734199,0.47757,0.135509,0.3436,0.149799,0.78424
75144,0,0,0,0,0.00859073,0.165856,0.203553,0.330028,0.547545,0.646048,0.676845,0.740037,1,1,1,1,0.618311,0.954168,0.764704,0.945396,0.0525764,0.0537944,0.654983,0.951715,0.580607,0.838622,0.754347,0.767492,0.675581,0.509993,0.82776,0.654025,0.755927,0.561959,0.131595,0.891436,0.905559,0.281393,0.675676,0.658047
75145,0,0,0,0,0.120484,0.16345,0.181344,0.329307,0.440559,0.615905,0.678935,0.740357,1,1,1,1,0.694206,0.441549,0.111253,0.746782,0.495343,0.766236,0.698497,0.0759504,0.604858,0.452844,0.843442,0.280439,0.962838,0.671202,0.934464,0.718765,0.233161,0.0660586,0.610201,0.13872,0.347452,0.285876,0.796767,0.356043
75146,0,0,0,0,0.0190272,0.115745,0.213447,0.459587,0.477135,0.550307,0.59762,0.731652,1,1,1,1,0.615827,0.206795,0.879842,0.691778,0.811653,0.332686,0.53522,0.092092,0.295523,0.206422,0.0265559,0.014288,0.439582,0.0926145,0.624489,0.578302,0.440066,0.910365,0.375069,0.796109,0.52627,0.375388,0.7982,0.68972
75147,0,0,0,0,0.011875,0.0238617,0.0812602,0.14983,0.200808,0.483448,0.798428,0.812912,1,1,1,1,0.666382,0.611493,0.905225,0.478035,0.944179,0.440445,0.570127,0.239702,0.646866,0.596683,0.25399,0.0864489,0.689297,0.878479,0.664751,0.129364,0.788844,0.0398198,0.925473,0.315114,0.415208,0.723673,0.00483456,0.530953
75148,0,0,0,0,0.0601681,0.261717,0.273592,0.356858,0.506688,0.635763,0.822852,0.87341,1,1,1,1,0.424405,0.9171,0.627865,0.368584,0.357544,0.197992,0.608286,0.00441074,0.794674,0.862276,0.0908597,0.483971,0.740755,0.755611,0.613335,0.529599,0.795431,0.538808,0.844713,0.210638,0.262481,0.849548,0.741591,0.463289
75149,0,0,0,0,0.0244126,0.0941967,0.215105,0.605393,0.665561,0.735437,0.75082,0.969629,1,1,1,1,0.190692,0.134553,0.428752,0.548236,0.332544,0.0370378,0.552647,0.127218,0.899314,0.643507,0.61119,0.640069,0.399117,0.224525,0.169668,0.194548,0.763333,0.0143815,0.405186,0.0258135,0.863929,0.146778,0.489103,0.737339
75150,0,0,0,0,0.0843955,0.151133,0.2995,0.345708,0.44002,0.550248,0.680147,0.886569,1,1,1,1,0.0943128,0.763341,0.0679811,0.131351,0.315988,0.195199,0.0306645,0.959495,0.806389,0.670734,0.358612,0.0309138,0.840402,0.55316,0.794246,0.854783,0.958346,0.82006,0.718712,0.105124,0.309163,0.456051,0.0747538,0.059983
75151,0,0,0,0,0.0549007,0.0684665,0.354401,0.417242,0.685218,0.730668,0.844098,0.854194,1,1,1,1,0.062841,0.954551,0.571371,0.378829,0.14975,0.602035,0.338323,0.956139,0.272769,0.696935,0.987053,0.113171,0.250095,0.781299,0.967954,0.208442,0.601359,0.686666,0.313566,0.910522,0.142718,0.38832,0.970505,0.692966
75152,0,0,0,0,0.163828,0.328587,0.451148,0.47861,0.66446,0.754152,0.781753,0.86839,1,1,1,1,0.425565,0.796071,0.834968,0.0276006,0.134394,0.791107,0.30037,0.831329,0.77816,0.41354,0.0814248,0.55946,0.381494,0.289867,0.160819,0.0681604,0.603433,0.0713412,0.210878,0.991752,0.0418464,0.903844,0.0602189,0.0967471
75153,0,0,0,0,0.0778876,0.214012,0.23912,0.28113,0.450419,0.45986,0.482276,0.817815,1,1,1,1,0.798855,0.789904,0.0821225,0.630184,0.568064,0.495663,0.711609,0.127524,0.877157,0.00147548,0.288343,0.945317,0.604908,0.359684,0.156195,0.596661,0.40153,0.0600391,0.65688,0.498278,0.807981,0.131273,0.949425,0.286591
75154,0,0,0,0,0.0131893,0.287991,0.361644,0.606466,0.652769,0.732059,0.845585,0.924504,1,1,1,1,0.911314,0.807184,0.57355,0.622923,0.934708,0.450707,0.624399,0.22305,0.396024,0.229307,0.582735,0.552219,0.825967,0.984265,0.612258,0.482847,0.482543,0.420239,0.61412,0.431968,0.706831,0.0739793,0.249783,0.15725
75155,0,0,0,0,0.211572,0.266632,0.287069,0.335543,0.682774,0.758999,0.837188,0.969794,1,1,1,1,0.935194,0.547427,0.587477,0.385901,0.171826,0.810527,0.781925,0.401133,0.393261,0.334144,0.2271,0.377526,0.946403,0.709947,0.860069,0.366642,0.324067,0.292037,0.0734728,0.398046,0.54182,0.230723,0.686037,0.273879
75156,0,0,0,0,0.164367,0.245018,0.660605,0.72978,0.759208,0.897552,0.905806,0.978386,1,1,1,1,0.923019,0.652534,0.930825,0.733546,0.434459,0.331957,0.126807,0.768603,0.559057,0.504334,0.715006,0.269004,0.364403,0.0816484,0.593071,0.65644,0.155121,0.991117,0.19826,0.385844,0.677154,0.47214,0.223032,0.646948
75157,0,0,0,0,0.181881,0.340672,0.680067,0.80842,0.84987,0.870701,0.952318,0.972788,1,1,1,1,0.897913,0.332011,0.992562,0.0247209,0.100614,0.551619,0.529055,0.81562,0.820624,0.893458,0.897269,0.413695,0.549898,0.05239,0.404811,0.748158,0.438234,0.0819655,0.220298,0.661266,0.728914,0.979507,0.567072,0.7073
75158,0,0,0,0,0.0262302,0.120058,0.261678,0.366256,0.446151,0.495554,0.786823,0.844349,1,1,1,1,0.333234,0.895422,0.282495,0.884854,0.424477,0.0981154,0.705477,0.317935,0.995384,0.119172,0.867833,0.0477742,0.523983,0.615991,0.486008,0.605949,0.836289,0.147274,0.334862,0.815796,0.714346,0.0421617,0.766084,0.522767
75159,0,0,0,0,0.130037,0.139058,0.182205,0.201575,0.264027,0.443882,0.5103,0.815949,1,1,1,1,0.308725,0.00491109,0.686155,0.406841,0.710388,0.00408976,0.402225,0.82956,0.871923,0.449999,0.353543,0.487914,0.936007,0.959492,0.324203,0.0832814,0.294354,0.139999,0.797628,0.336516,0.906083,0.320394,0.330995,0.352235
75160,0,0,0,0,0.348711,0.455794,0.478748,0.614657,0.853099,0.883234,0.904828,0.966094,1,1,1,1,0.917141,0.974415,0.134127,0.319365,0.803975,0.00604959,0.769364,0.157518,0.493963,0.705372,0.11701,0.818167,0.788653,0.411364,0.958166,0.586281,0.747879,0.864249,0.906675,0.0788742,0.216484,0.722624,0.254219,0.355542
75161,0,0,0,0,0.0267308,0.413856,0.671936,0.729058,0.818837,0.845824,0.931658,0.940153,1,1,1,1,0.612875,0.2026,0.657073,0.618925,0.971964,0.814591,0.112888,0.677336,0.931601,0.931055,0.465989,0.342965,0.889221,0.0522694,0.0908438,0.75347,0.958944,0.169718,0.969954,0.681568,0.423937,0.325496,0.586397,0.87973
75162,0,0,0,0,0.0586646,0.347475,0.387674,0.488935,0.557277,0.675089,0.701819,0.828219,1,1,1,1,0.329009,0.645656,0.903622,0.1436,0.758544,0.580958,0.0752014,0.689598,0.0469466,0.418166,0.578819,0.099216,0.50901,0.332289,0.0581604,0.678728,0.302243,0.739729,0.102665,0.627739,0.326125,0.982395,0.567892,0.261233
75163,0,0,0,0,0.0376669,0.171871,0.180014,0.229308,0.564429,0.649993,0.682935,0.881833,1,1,1,1,0.392558,0.531274,0.106018,0.973516,0.606475,0.795617,0.0204621,0.0246414,0.374436,0.119678,0.533651,0.706725,0.177838,0.212379,0.00896829,0.917567,0.315044,0.636707,0.243693,0.297439,0.2046,0.504926,0.125658,0.591329
75164,0,0,0,0,0.103464,0.303701,0.341368,0.367164,0.539035,0.583956,0.813264,0.910309,1,1,1,1,0.568941,0.335327,0.537944,0.175416,0.130943,0.558406,0.200058,0.505379,0.678084,0.733709,0.212104,0.855923,0.946088,0.221072,0.77349,0.261132,0.85778,0.0171825,0.558571,0.0623794,0.522108,0.684229,0.653708,0.702122
75165,0,0,0,0,0.0956582,0.145943,0.294533,0.332679,0.347336,0.375709,0.437027,0.479173,1,1,1,1,0.14859,0.641408,0.0857252,0.279534,0.199814,0.285783,0.784913,0.877898,0.0194915,0.997017,0.733821,0.965579,0.218089,0.507311,0.226711,0.0758693,0.524493,0.785282,0.138249,0.0466011,0.46951,0.791957,0.748723,0.836674
75166,0,0,0,0,0.0919193,0.112846,0.237862,0.3978,0.460181,0.532395,0.876973,0.893242,1,1,1,1,0.12058,0.433061,0.574067,0.320394,0.718844,0.35898,0.198292,0.738335,0.355997,0.932113,0.703914,0.574086,0.439423,0.930625,0.649955,0.963916,0.715907,0.788204,0.0105173,0.185417,0.580161,0.759241,0.0220911,0.675819
75167,0,0,0,0,0.183148,0.202509,0.483625,0.498649,0.555933,0.590087,0.66269,0.951231,1,1,1,1,0.106462,0.317947,0.612086,0.465441,0.516239,0.350421,0.821438,0.448352,0.0543349,0.395524,0.887775,0.98496,0.0454794,0.851691,0.700867,0.833683,0.862209,0.886284,0.413844,0.621449,0.908375,0.0896635,0.713369,0.306175
75168,0,0,0,0,0.0762928,0.221934,0.244311,0.424677,0.52036,0.542583,0.723285,0.83459,1,1,1,1,0.168018,0.0555282,0.0148888,0.518439,0.876966,0.463241,0.572774,0.27249,0.351016,0.557734,0.317969,0.202707,0.258601,0.151653,0.0649162,0.144885,0.565497,0.686365,0.0532594,0.655161,0.399734,0.359435,0.85767,0.350965
75169,0,0,0,0,0.018576,0.197239,0.434062,0.49524,0.590358,0.697972,0.774265,0.975305,1,1,1,1,0.480205,0.236823,0.76275,0.357171,0.700064,0.335524,0.629662,0.0510799,0.893257,0.947631,0.253787,0.151858,0.099284,0.318703,0.296743,0.664781,0.00506897,0.350002,0.319942,0.404803,0.709437,0.177612,0.755768,0.25202
75170,0,0,0,0,0.0239688,0.16356,0.182136,0.376772,0.528729,0.745471,0.94271,0.963462,1,1,1,1,0.781326,0.852411,0.134126,0.116849,0.482073,0.185206,0.0101068,0.429704,0.438993,0.161965,0.528988,0.757697,0.458708,0.193769,0.762766,0.80871,0.513711,0.167569,0.518147,0.691323,0.923336,0.770166,0.389295,0.513694
75171,0,0,0,0,0.268803,0.414402,0.45094,0.496295,0.689236,0.788887,0.812856,0.873067,1,1,1,1,0.87638,0.510898,0.0803113,0.358453,0.696104,0.090418,0.788157,0.135097,0.252383,0.317145,0.892794,0.711091,0.510914,0.655559,0.5198,0.0246252,0.823128,0.0379469,0.715948,0.746464,0.808113,0.105243,0.260158,0.553584
75172,0,0,0,0,0.195011,0.221376,0.229465,0.382155,0.643866,0.837411,0.884247,0.964344,1,1,1,1,0.383965,0.494713,0.047689,0.0800687,0.585131,0.835846,0.215166,0.837514,0.152991,0.107959,0.548604,0.663905,0.763518,0.0684047,0.68853,0.586646,0.106352,0.404478,0.33311,0.914465,0.509722,0.593268,0.468049,0.778525
75173,0,0,0,0,0.195398,0.362525,0.468853,0.478278,0.631443,0.690229,0.839264,0.977843,1,1,1,1,0.138579,0.931936,0.301444,0.72371,0.767782,0.51661,0.561224,0.920773,0.624569,0.109828,0.584678,0.388087,0.178233,0.273208,0.974733,0.284584,0.677686,0.307844,0.199049,0.187408,0.901112,0.667099,0.965933,0.283267
75174,0,0,0,0,0.123159,0.466174,0.492094,0.684433,0.70659,0.801865,0.828698,0.867326,1,1,1,1,0.29446,0.991673,0.701553,0.0622424,0.508283,0.262776,0.983015,0.132853,0.372604,0.567693,0.52094,0.550837,0.840901,0.495674,0.835421,0.518587,0.803517,0.0344703,0.705995,0.704629,0.701569,0.671928,0.987896,0.333011
75175,0,0,0,0,0.0474383,0.0555905,0.103733,0.254401,0.27854,0.731872,0.770634,0.932432,1,1,1,1,0.483767,0.385986,0.185401,0.992051,0.648762,0.168416,0.124904,0.0213668,0.736109,0.645844,0.572204,0.57701,0.141517,0.407625,0.0955979,0.945035,0.442095,0.801593,0.649664,0.143664,0.473522,0.63756,0.476675,0.340848
75176,0,0,0,0,0.108789,0.133824,0.213399,0.331257,0.42714,0.48273,0.723722,0.879423,1,1,1,1,0.117858,0.240992,0.246452,0.76662,0.409408,0.371355,0.787987,0.145518,0.0171991,0.360191,0.722528,0.158717,0.767815,0.818126,0.103751,0.20991,0.619719,0.753415,0.353574,0.093241,0.390975,0.830249,0.434089,0.494708
75177,0,0,0,0,0.0975356,0.303988,0.395816,0.437118,0.52964,0.580266,0.661277,0.909917,1,1,1,1,0.380276,0.0978767,0.13313,0.751632,0.885864,0.278648,0.768831,0.246054,0.00117572,0.927547,0.0138696,0.819302,0.0312986,0.22378,0.439021,0.784714,0.577354,0.532262,0.175688,0.407603,0.966351,0.670396,0.516393,0.447878
75178,0,0,0,0,0.43893,0.45825,0.575565,0.642249,0.665975,0.697824,0.796701,0.886784,1,1,1,1,0.661548,0.976274,0.715765,0.430379,0.222328,0.716941,0.357927,0.236198,0.536243,0.389225,0.459978,0.975264,0.173939,0.0373316,0.507526,0.349627,0.444935,0.473876,0.0200229,0.961328,0.921754,0.117558,0.357144,0.583031
75179,0,0,0,0,0.0449766,0.11087,0.391855,0.435494,0.444895,0.503226,0.590188,0.753119,1,1,1,1,0.154695,0.888629,0.864577,0.871636,0.246555,0.100775,0.407879,0.635781,0.560752,0.383142,0.80972,0.598084,0.890668,0.159346,0.0430192,0.364544,0.179369,0.00434708,0.286299,0.296928,0.361491,0.86933,0.994752,0.248275
75180,0,0,0,0,0.0826433,0.146364,0.219452,0.474498,0.579417,0.590268,0.736552,0.972571,1,1,1,1,0.617696,0.461824,0.63841,0.718471,0.869703,0.274191,0.279224,0.252846,0.0839107,0.877308,0.143513,0.243257,0.920327,0.508058,0.422626,0.924674,0.794357,0.719554,0.286165,0.663687,0.714306,0.534441,0.108582,0.71087
75181,0,0,0,0,0.16454,0.267436,0.321413,0.362916,0.427988,0.731145,0.758574,0.792938,1,1,1,1,0.198376,0.112909,0.308739,0.0680795,0.3871,0.587963,0.320925,0.471011,0.465271,0.464438,0.714268,0.385598,0.972496,0.136894,0.310272,0.766853,0.856448,0.596437,0.43054,0.570754,0.130878,0.539122,0.281624,0.710295
75182,0,0,0,0,0.226431,0.257584,0.39097,0.415089,0.609802,0.736502,0.753886,0.877239,1,1,1,1,0.380345,0.630152,0.430995,0.767445,0.218115,0.751921,0.238455,0.683386,0.216359,0.952723,0.0689835,0.188855,0.0896168,0.379255,0.955708,0.946065,0.975692,0.386248,0.516819,0.10657,0.92537,0.798443,0.816864,0.683944
75183,0,0,0,0,0.102562,0.184551,0.225324,0.360146,0.444878,0.708375,0.811532,0.938437,1,1,1,1,0.366655,0.184882,0.0250284,0.58477,0.936802,0.263484,0.268156,0.153161,0.216207,0.33714,0.342017,0.305823,0.716395,0.297725,0.251888,0.692087,0.683973,0.768707,0.798657,0.609342,0.56715,0.615521,0.293286,0.793581
75184,0,0,0,0,0.152144,0.404409,0.51229,0.592877,0.675002,0.736565,0.798321,0.897464,1,1,1,1,0.123319,0.385174,0.396303,0.0601211,0.648658,0.664459,0.213282,0.864864,0.00159805,0.555299,0.170688,0.717993,0.853024,0.422576,0.41008,0.536996,0.191283,0.208737,0.146339,0.758433,0.824258,0.439625,0.552014,0.0495818
75185,0,0,0,0,0.239317,0.343883,0.549004,0.57431,0.715868,0.748292,0.829562,0.917547,1,1,1,1,0.800712,0.858442,0.546122,0.465171,0.0717243,0.410987,0.466769,0.627023,0.581674,0.184761,0.480047,0.00425043,0.594841,0.0170433,0.195533,0.803578,0.163382,0.953967,0.627836,0.603006,0.50598,0.677418,0.751006,0.242545
75186,0,0,0,0,0.313791,0.379717,0.540794,0.56555,0.597923,0.780111,0.888101,0.928722,1,1,1,1,0.785439,0.0141749,0.646034,0.196425,0.480943,0.273057,0.7781,0.665705,0.753104,0.78235,0.260546,0.770148,0.977884,0.0641247,0.93353,0.93185,0.691961,0.536536,0.437831,0.369379,0.287542,0.680376,0.198942,0.631425
75187,0,0,0,0,0.027915,0.0991935,0.150181,0.215292,0.26208,0.560952,0.684316,0.970811,1,1,1,1,0.942896,0.534135,0.761975,0.42384,0.807192,0.540075,0.0895448,0.560297,0.322425,0.350091,0.330444,0.300309,0.414216,0.263974,0.232159,0.106177,0.80051,0.66999,0.475556,0.0880515,0.350366,0.674498,0.719476,0.948289
75188,0,0,0,0,0.0988026,0.276381,0.352181,0.381369,0.599309,0.715429,0.783118,0.948622,1,1,1,1,0.322927,0.394651,0.491508,0.863002,0.484196,0.0518048,0.185428,0.834287,0.382249,0.485737,0.248503,0.646223,0.717896,0.35468,0.446733,0.387886,0.830236,0.534784,0.738253,0.504734,0.254261,0.686542,0.720026,0.353454
75189,0,0,0,0,0.314614,0.325505,0.424517,0.438924,0.494595,0.677685,0.715305,0.769221,1,1,1,1,0.746832,0.274626,0.462311,0.231028,0.326431,0.647738,0.0653154,0.70868,0.133475,0.313819,0.354904,0.851371,0.668499,0.801636,0.239258,0.498735,0.336421,0.97751,0.00346891,0.590681,0.664052,0.723495,0.944136,0.612674
75190,0,0,0,0,0.0831061,0.109076,0.174644,0.259819,0.39772,0.614481,0.835301,0.878297,1,1,1,1,0.776925,0.655546,0.0956526,0.424663,0.720861,0.804333,0.558138,0.0346796,0.159237,0.40951,0.703178,0.960873,0.648768,0.201913,0.297294,0.626278,0.205382,0.887975,0.29033,0.928877,0.832111,0.903004,0.367801,0.157616
75191,0,0,0,0,0.0838726,0.168508,0.558881,0.611139,0.637189,0.733526,0.758892,0.90869,1,1,1,1,0.915364,0.973949,0.599308,0.636225,0.778283,0.157446,0.670905,0.937519,0.566956,0.374083,0.898392,0.215723,0.575996,0.195686,0.842002,0.781378,0.0836615,0.132332,0.710255,0.915773,0.0353362,0.0780554,0.0733884,0.649817
75192,0,0,0,0,0.328527,0.364338,0.37501,0.571039,0.630812,0.654912,0.697171,0.939666,1,1,1,1,0.332833,0.720098,0.389421,0.490279,0.391003,0.326941,0.0572351,0.765086,0.225333,0.272959,0.341082,0.421019,0.11496,0.122459,0.504681,0.247292,0.832714,0.420453,0.282628,0.910769,0.493841,0.932445,0.0719307,0.402531
75193,0,0,0,0,0.0544999,0.114834,0.349837,0.383587,0.502375,0.694925,0.724847,0.805204,1,1,1,1,0.329087,0.18745,0.766013,0.656028,0.244686,0.531099,0.88136,0.517644,0.872181,0.302379,0.632604,0.99464,0.80706,0.879896,0.827354,0.227513,0.162525,0.738123,0.721355,0.0949696,0.810054,0.123886,0.786307,0.440866
75194,0,0,0,0,0.0127544,0.123291,0.14793,0.177791,0.51038,0.561378,0.70258,0.872777,1,1,1,1,0.689825,0.49086,0.0396146,0.934511,0.0219589,0.920975,0.452155,0.894139,0.223355,0.0847591,0.888779,0.0304146,0.964655,0.716133,0.257928,0.12718,0.454256,0.979282,0.22215,0.26431,0.103168,0.00845682,0.705176,0.798093
75195,0,0,0,0,0.0621378,0.298553,0.358906,0.534105,0.797528,0.818771,0.831525,0.934915,1,1,1,1,0.363638,0.600993,0.63709,0.385597,0.521968,0.0892453,0.279736,0.745322,0.174004,0.168515,0.775737,0.13866,0.884649,0.0336644,0.26584,0.338905,0.0129467,0.487989,0.603215,0.116115,0.496446,0.308391,0.914208,0.619737
75196,0,0,0,0,0.0769114,0.141996,0.240645,0.375464,0.451961,0.55945,0.599551,0.917856,1,1,1,1,0.959899,0.171195,0.684149,0.481866,0.26044,0.963885,0.227188,0.434445,0.132401,0.00292499,0.573105,0.0170493,0.0365894,0.838944,0.355954,0.0495361,0.326934,0.959169,0.165651,0.82338,0.26756,0.0798583,0.443117,0.0863311
75197,0,0,0,0,0.163716,0.197435,0.211781,0.564165,0.723165,0.75982,0.821971,0.834937,1,1,1,1,0.623156,0.0596136,0.0413156,0.883596,0.023499,0.268504,0.318041,0.1559,0.271429,0.891145,0.172949,0.308018,0.73009,0.528903,0.357554,0.0570231,0.488073,0.523205,0.880403,0.755633,0.603063,0.32352,0.841964,0.745059
75198,0,0,0,0,0.0305083,0.117769,0.195571,0.3698,0.646635,0.663285,0.86072,0.98379,1,1,1,1,0.257049,0.764481,0.718533,0.280548,0.0329849,0.0365739,0.436447,0.304414,0.927719,0.609396,0.612432,0.657809,0.1383,0.969986,0.714832,0.626372,0.493191,0.595235,0.382005,0.0962548,0.918755,0.22397,0.841314,0.482919
75199,0,0,0,0,0.0088646,0.0246777,0.0993196,0.126634,0.148144,0.233601,0.729519,0.773719,1,1,1,1,0.134281,0.749041,0.398317,0.167266,0.785615,0.834764,0.47168,0.713335,0.444161,0.0841122,0.371143,0.58246,0.0540986,0.0859752,0.208833,0.54729,0.68121,0.590838,0.643545,0.599965,0.814808,0.484859,0.082884,0.798598
75200,0,0,0,0,0.156286,0.495045,0.591979,0.793582,0.81826,0.843461,0.922685,0.970095,1,1,1,1,0.52495,0.400867,0.559334,0.359714,0.872547,0.272669,0.803875,0.95666,0.643812,0.386336,0.0107582,0.729787,0.595168,0.558048,0.410997,0.186007,0.201593,0.010962,0.000814801,0.686452,0.0938459,0.799413,0.834597,0.823365
75201,0,0,0,0,0.059437,0.215723,0.238216,0.491365,0.52127,0.772876,0.830195,0.986411,1,1,1,1,0.557153,0.151313,0.85476,0.429701,0.423982,0.658635,0.38636,0.0677946,0.0449705,0.397118,0.797582,0.640139,0.955167,0.208579,0.826146,0.15676,0.219541,0.82696,0.843212,0.313387,0.626373,0.677809,0.136752,0.419956
75202,0,0,0,0,0.122566,0.197163,0.208564,0.424287,0.618049,0.631639,0.934268,0.95276,1,1,1,1,0.981508,0.84117,0.202576,0.40549,0.499805,0.588937,0.473285,0.544776,0.986055,0.270867,0.184915,0.941222,0.479446,0.0110603,0.0979818,0.698988,0.838021,0.941194,0.0123749,0.464394,0.619003,0.149127,0.88435,0.140274
75203,0,0,0,0,0.00910637,0.0566978,0.253861,0.346044,0.423314,0.6536,0.896135,0.964094,1,1,1,1,0.45922,0.399739,0.339759,0.959025,0.988676,0.813044,0.503801,0.974731,0.0839105,0.688716,0.915953,0.563357,0.699776,0.0139347,0.262344,0.537797,0.955129,0.274719,0.00219092,0.574132,0.423847,0.886541,0.714405,0.632411
75204,0,0,0,0,0.100699,0.253684,0.346224,0.524013,0.568267,0.600084,0.672132,0.804161,1,1,1,1,0.235893,0.382339,0.642276,0.048937,0.88614,0.617007,0.132848,0.574855,0.53296,0.696204,0.274631,0.546895,0.958549,0.812428,0.502024,0.233268,0.814619,0.0761556,0.657115,0.701159,0.790561,0.289526,0.710266,0.136605
75205,0,0,0,0,0.0205987,0.198867,0.352581,0.578106,0.629231,0.725009,0.766914,0.920848,1,1,1,1,0.906352,0.89596,0.853098,0.792491,0.512967,0.985945,0.367346,0.0459276,0.682149,0.641977,0.592822,0.640698,0.454405,0.0948461,0.873966,0.269024,0.171002,0.531081,0.970183,0.961563,0.820607,0.680449,0.098168,0.16683
75206,0,0,0,0,0.0668964,0.0785353,0.315602,0.366556,0.38165,0.803544,0.944833,0.983455,1,1,1,1,0.421723,0.429526,0.564051,0.789069,0.475454,0.246201,0.431046,0.0682766,0.886899,0.885451,0.163123,0.760865,0.154475,0.334124,0.291946,0.124657,0.295687,0.112553,0.805106,0.393855,0.279383,0.157687,0.592722,0.0462977
75207,0,0,0,0,0.0331792,0.0518255,0.363215,0.596127,0.620197,0.636742,0.923479,0.977777,1,1,1,1,0.412982,0.945701,0.155625,0.888436,0.191902,0.586671,0.956712,0.0788007,0.472122,0.119835,0.839666,0.626597,0.453959,0.131612,0.751254,0.749646,0.244165,0.55636,0.143501,0.523548,0.714048,0.736224,0.569846,0.792583
75208,0,0,0,0,0.0120331,0.129978,0.493193,0.515858,0.59238,0.614603,0.759956,0.793136,1,1,1,1,0.51884,0.921615,0.115381,0.105511,0.878328,0.194181,0.577633,0.998163,0.0338469,0.20423,0.452122,0.165459,0.955484,0.201769,0.409624,0.511845,0.34527,0.933171,0.225893,0.0814936,0.503017,0.0184756,0.133319,0.139759
75209,0,0,0,0,0.27814,0.333946,0.428386,0.440419,0.563389,0.770254,0.818088,0.935193,1,1,1,1,0.714751,0.631239,0.117544,0.593078,0.82542,0.695178,0.591241,0.859267,0.899408,0.0433633,0.0247259,0.854892,0.245132,0.434349,0.366737,0.590402,0.367521,0.59263,0.671896,0.870538,0.611105,0.805215,0.0102971,0.225708
